TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;ID_SUBCLASSE;DENOM_SOCIAL;DT_COMPTC;TP_ATIVO;PR_PL_ATIVO
FI;34.791.820/0001-60;;BRAM CRESCIMENTO FI FINANCEIRO - CIA - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;8.97
FI;34.792.842/0001-45;;ÁGORA ESMERALDA FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-03-31;Ações;10.67
FI;34.792.842/0001-45;;ÁGORA ESMERALDA FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-03-31;Cotas de fundos de investimento 409;81.15
FI;34.792.842/0001-45;;ÁGORA ESMERALDA FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-03-31;Derivativos;-82.78
FI;34.792.842/0001-45;;ÁGORA ESMERALDA FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;6.83
FI;34.792.842/0001-45;;ÁGORA ESMERALDA FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-03-31;Títulos públicos federais;2.00
FI;34.793.078/0001-22;;NAVI CRUISE ADVISORY FC - CIC EM AÇÕES - RESP LIMITADA;2025-03-31;Ações;90.77
FI;34.793.078/0001-22;;NAVI CRUISE ADVISORY FC - CIC EM AÇÕES - RESP LIMITADA;2025-03-31;Derivativos;-7.03
FI;34.793.078/0001-22;;NAVI CRUISE ADVISORY FC - CIC EM AÇÕES - RESP LIMITADA;2025-03-31;Investimento no exterior;5.05
FI;34.793.078/0001-22;;NAVI CRUISE ADVISORY FC - CIC EM AÇÕES - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;2.29
FI;34.793.078/0001-22;;NAVI CRUISE ADVISORY FC - CIC EM AÇÕES - RESP LIMITADA;2025-03-31;Títulos públicos federais;0.05
FI;34.793.093/0001-70;;NAVI CRUISE A FIF - CLASSE DE COTAS DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-03-31;Ações;90.77
FI;34.793.093/0001-70;;NAVI CRUISE A FIF - CLASSE DE COTAS DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-03-31;Derivativos;-7.03
FI;34.793.093/0001-70;;NAVI CRUISE A FIF - CLASSE DE COTAS DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-03-31;Investimento no exterior;5.05
FI;34.793.093/0001-70;;NAVI CRUISE A FIF - CLASSE DE COTAS DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;2.37
FI;34.793.093/0001-70;;NAVI CRUISE A FIF - CLASSE DE COTAS DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-03-31;Títulos públicos federais;0.05
FI;34.793.170/0001-92;;ICATU VANGUARDA FIF INCENTIVADO EM INFRA - CLASSE RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-03-31;Depósitos a prazo e outros títulos de instituições financeiras;0.37
FI;34.793.170/0001-92;;ICATU VANGUARDA FIF INCENTIVADO EM INFRA - CLASSE RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-03-31;Derivativos;12.53
FI;34.793.170/0001-92;;ICATU VANGUARDA FIF INCENTIVADO EM INFRA - CLASSE RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;1.80
FI;34.793.170/0001-92;;ICATU VANGUARDA FIF INCENTIVADO EM INFRA - CLASSE RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-03-31;Títulos de crédito privado;91.08
FI;34.793.170/0001-92;;ICATU VANGUARDA FIF INCENTIVADO EM INFRA - CLASSE RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-03-31;Títulos públicos federais;7.77
FI;34.799.162/0001-53;;BOCOM BBM CORPORATE CREDIT FIF - CLASSE DE INVESTIMENTO RF CRED PRIV - RESP LIMITADA;2025-03-31;Depósitos a prazo e outros títulos de instituições financeiras;39.52
FI;34.799.162/0001-53;;BOCOM BBM CORPORATE CREDIT FIF - CLASSE DE INVESTIMENTO RF CRED PRIV - RESP LIMITADA;2025-03-31;Investimento no exterior;6.43
FI;34.799.162/0001-53;;BOCOM BBM CORPORATE CREDIT FIF - CLASSE DE INVESTIMENTO RF CRED PRIV - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;9.10
FI;34.799.162/0001-53;;BOCOM BBM CORPORATE CREDIT FIF - CLASSE DE INVESTIMENTO RF CRED PRIV - RESP LIMITADA;2025-03-31;Títulos de crédito privado;41.82
FI;34.799.162/0001-53;;BOCOM BBM CORPORATE CREDIT FIF - CLASSE DE INVESTIMENTO RF CRED PRIV - RESP LIMITADA;2025-03-31;Títulos públicos federais;1.67
FI;34.799.186/0001-02;;BOCOM BBM CORPORATE CREDIT FIF - CIC RF CRED PRIV - RESP LIMITADA;2025-03-31;Cotas de fundos de investimento 409;9.53
FI;34.799.186/0001-02;;BOCOM BBM CORPORATE CREDIT FIF - CIC RF CRED PRIV - RESP LIMITADA;2025-03-31;Depósitos a prazo e outros títulos de instituições financeiras;39.54
FI;34.799.186/0001-02;;BOCOM BBM CORPORATE CREDIT FIF - CIC RF CRED PRIV - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;8.75
FI;34.799.186/0001-02;;BOCOM BBM CORPORATE CREDIT FIF - CIC RF CRED PRIV - RESP LIMITADA;2025-03-31;Títulos de crédito privado;41.85
FI;34.799.186/0001-02;;BOCOM BBM CORPORATE CREDIT FIF - CIC RF CRED PRIV - RESP LIMITADA;2025-03-31;Títulos públicos federais;0.44
CLASSES - FIF;34.831.200/0001-08;;CSHG PORTFOLIO IBOVESPA PLUS FUNDO DE INVESTIMENTO EM COTAS DE FIF AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;Outras Cotas de Fundos de Investimento;100.08
CLASSES - FIF;34.831.200/0001-08;;CSHG PORTFOLIO IBOVESPA PLUS FUNDO DE INVESTIMENTO EM COTAS DE FIF AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;Outros;0.04
FI;35.167.346/0001-63;;FUNDO DE INVESTIMENTO DE AÇÕES AUDAX;2025-03-31;Acões;77.07
FI;35.167.346/0001-63;;FUNDO DE INVESTIMENTO DE AÇÕES AUDAX;2025-03-31;Derivativos;5.87
FI;35.167.346/0001-63;;FUNDO DE INVESTIMENTO DE AÇÕES AUDAX;2025-03-31;Operacões compromissadas lastreadas em títulos privados;0.00
FI;35.167.346/0001-63;;FUNDO DE INVESTIMENTO DE AÇÕES AUDAX;2025-03-31;Operacões compromissadas lastreadas em títulos públicos federais;17.39
FI;35.167.346/0001-63;;FUNDO DE INVESTIMENTO DE AÇÕES AUDAX;2025-03-31;Outras Cotas de Fundos de Investimento;0.90
FI;35.502.496/0001-86;;ESH PROSPERA FUNDO DE INVESTIMENTO EM AÇÕES;2025-03-31;Acões;99.56
FI;35.502.496/0001-86;;ESH PROSPERA FUNDO DE INVESTIMENTO EM AÇÕES;2025-03-31;Cotas de Fundos de Investimento 555;0.00
FI;35.502.496/0001-86;;ESH PROSPERA FUNDO DE INVESTIMENTO EM AÇÕES;2025-03-31;Operacões compromissadas lastreadas em títulos privados;0.00
FI;35.502.496/0001-86;;ESH PROSPERA FUNDO DE INVESTIMENTO EM AÇÕES;2025-03-31;Operacões compromissadas lastreadas em títulos públicos federais;0.58
FI;35.502.496/0001-86;;ESH PROSPERA FUNDO DE INVESTIMENTO EM AÇÕES;2025-03-31;Títulos Públicos federais;0.00
FI;35.587.562/0001-68;;SUL AMÉRICA SELECTION MASTER I FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-03-31;Ações;94.11
FI;35.587.562/0001-68;;SUL AMÉRICA SELECTION MASTER I FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;5.07
FI;35.600.780/0001-95;;VINCI ATLAS INSTITUCIONAL FIF - CIC MULTIMERCADO -  RESPONSABILIDADE LIMITADA;2025-03-31;Ações;3.89
FI;35.600.780/0001-95;;VINCI ATLAS INSTITUCIONAL FIF - CIC MULTIMERCADO -  RESPONSABILIDADE LIMITADA;2025-03-31;Cotas de fundos de investimento 409;1.49
FI;35.600.780/0001-95;;VINCI ATLAS INSTITUCIONAL FIF - CIC MULTIMERCADO -  RESPONSABILIDADE LIMITADA;2025-03-31;Investimento no exterior;16.79
FI;35.600.780/0001-95;;VINCI ATLAS INSTITUCIONAL FIF - CIC MULTIMERCADO -  RESPONSABILIDADE LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;12.73
FI;35.600.780/0001-95;;VINCI ATLAS INSTITUCIONAL FIF - CIC MULTIMERCADO -  RESPONSABILIDADE LIMITADA;2025-03-31;Títulos públicos federais;65.28
CLASSES - FIF;35.609.382/0001-30;;ICATU VANGUARDA IPORÃ PG FIF CLASSE DE INVESTIMENTO MULTIMERCADO CRED PRIV - RESP LIMITADA;2025-03-31;Cotas de fundos de investimento 409;9.70
CLASSES - FIF;35.609.382/0001-30;;ICATU VANGUARDA IPORÃ PG FIF CLASSE DE INVESTIMENTO MULTIMERCADO CRED PRIV - RESP LIMITADA;2025-03-31;Depósitos a prazo e outros títulos de instituições financeiras;17.63
CLASSES - FIF;35.609.382/0001-30;;ICATU VANGUARDA IPORÃ PG FIF CLASSE DE INVESTIMENTO MULTIMERCADO CRED PRIV - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;15.85
CLASSES - FIF;35.609.382/0001-30;;ICATU VANGUARDA IPORÃ PG FIF CLASSE DE INVESTIMENTO MULTIMERCADO CRED PRIV - RESP LIMITADA;2025-03-31;Títulos de crédito privado;54.65
CLASSES - FIF;35.609.382/0001-30;;ICATU VANGUARDA IPORÃ PG FIF CLASSE DE INVESTIMENTO MULTIMERCADO CRED PRIV - RESP LIMITADA;2025-03-31;Títulos públicos federais;0.92
FI;35.636.871/0001-80;;VINCI TOTAL RETURN FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;Ações;98.54
FI;35.636.871/0001-80;;VINCI TOTAL RETURN FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;Derivativos;7.62
FI;35.636.871/0001-80;;VINCI TOTAL RETURN FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;8.43
FI;35.636.909/0001-15;;VINCI TOTAL RETURN FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-03-31;Ações;98.47
FI;35.636.909/0001-15;;VINCI TOTAL RETURN FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-03-31;Derivativos;7.61
FI;35.636.909/0001-15;;VINCI TOTAL RETURN FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;8.66
CLASSES - FIF;35.637.151/0001-30;;ICATU VANGUARDA IGARATÉ LONG BIASED FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2025-03-31;Ações;60.64
CLASSES - FIF;35.637.151/0001-30;;ICATU VANGUARDA IGARATÉ LONG BIASED FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2025-03-31;Cotas de fundos de investimento 409;10.13
CLASSES - FIF;35.637.151/0001-30;;ICATU VANGUARDA IGARATÉ LONG BIASED FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2025-03-31;Investimento no exterior;1.71
CLASSES - FIF;35.637.151/0001-30;;ICATU VANGUARDA IGARATÉ LONG BIASED FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;1.77
CLASSES - FIF;35.637.151/0001-30;;ICATU VANGUARDA IGARATÉ LONG BIASED FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2025-03-31;Títulos públicos federais;26.07
FI;35.726.741/0001-39;;TARPON GT INSTITUCIONAL I FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Ações;101.72
FI;35.726.741/0001-39;;TARPON GT INSTITUCIONAL I FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Cotas de Fundos de Investimento 409;4.59
FI;35.726.741/0001-39;;TARPON GT INSTITUCIONAL I FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Outras Aplicações;-1.30
FI;35.806.167/0001-29;;POLYFACE FUNDO DE INVESTIMENTO MULTIMERCADO;2025-03-31;Cotas de fundos de Investimento;6.29
FI;35.806.167/0001-29;;POLYFACE FUNDO DE INVESTIMENTO MULTIMERCADO;2025-03-31;Derivativos;14.90
FI;35.806.167/0001-29;;POLYFACE FUNDO DE INVESTIMENTO MULTIMERCADO;2025-03-31;Outras Aplicações;0.20
FI;35.806.167/0001-29;;POLYFACE FUNDO DE INVESTIMENTO MULTIMERCADO;2025-03-31;Titulos publicos federais;94.17
CLASSES - FIF;35.844.973/0001-91;;OBY LONG SHORT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;Ações;51.63
CLASSES - FIF;35.844.973/0001-91;;OBY LONG SHORT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;Cotas de fundos de investimento 409;10.07
CLASSES - FIF;35.844.973/0001-91;;OBY LONG SHORT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;Derivativos;-22.34
CLASSES - FIF;35.844.973/0001-91;;OBY LONG SHORT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;11.56
CLASSES - FIF;35.844.973/0001-91;;OBY LONG SHORT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;Títulos públicos federais;44.20
CLASSES - FIF;35.844.975/0001-80;;OBY LONG SHORT FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;Ações;51.57
CLASSES - FIF;35.844.975/0001-80;;OBY LONG SHORT FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;Derivativos;-22.31
CLASSES - FIF;35.844.975/0001-80;;OBY LONG SHORT FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;14.72
CLASSES - FIF;35.844.975/0001-80;;OBY LONG SHORT FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;Títulos públicos federais;51.03
FI;35.845.001/0001-11;;BRADESCO FOF ALOCAÇÃO FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-03-31;Cotas de fundos de investimento 409;67.48
FI;35.845.001/0001-11;;BRADESCO FOF ALOCAÇÃO FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;11.19
FI;35.845.001/0001-11;;BRADESCO FOF ALOCAÇÃO FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-03-31;Títulos públicos federais;22.36
FI;35.845.002/0001-66;;BRADESCO MULTIGESTORES SIRIUS FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2025-03-31;Cotas de fundos de investimento 409;88.40
FI;35.845.002/0001-66;;BRADESCO MULTIGESTORES SIRIUS FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;3.88
FI;35.845.002/0001-66;;BRADESCO MULTIGESTORES SIRIUS FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2025-03-31;Títulos públicos federais;7.76
FI;35.845.029/0001-59;;BRADESCO FIC DE FIA MULTIGESTORES POLARIS;2025-03-31;Ações;15.94
FI;35.845.029/0001-59;;BRADESCO FIC DE FIA MULTIGESTORES POLARIS;2025-03-31;Cotas de fundos de investimento 409;53.15
FI;35.845.029/0001-59;;BRADESCO FIC DE FIA MULTIGESTORES POLARIS;2025-03-31;Derivativos;29.82
FI;35.845.029/0001-59;;BRADESCO FIC DE FIA MULTIGESTORES POLARIS;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;15.05
FI;35.845.029/0001-59;;BRADESCO FIC DE FIA MULTIGESTORES POLARIS;2025-03-31;Títulos públicos federais;14.84
FI;35.845.044/0001-05;;CONEXÃO CLARITAS LONG SHORT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-03-31;Cotas de fundos de investimento 409;97.74
FI;35.845.044/0001-05;;CONEXÃO CLARITAS LONG SHORT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;0.52
FI;35.845.044/0001-05;;CONEXÃO CLARITAS LONG SHORT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-03-31;Títulos públicos federais;1.16
FI;35.845.046/0001-96;;BRADESCO CLARITAS LONG SHORT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-03-31;Cotas de fundos de investimento 409;99.50
FI;35.845.046/0001-96;;BRADESCO CLARITAS LONG SHORT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;0.16
FI;35.845.046/0001-96;;BRADESCO CLARITAS LONG SHORT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-03-31;Títulos públicos federais;0.36
FI;35.847.505/0001-70;;BRADESCO PRIVATE S&P 500 BRL FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-03-31;Derivativos;99.81
FI;35.847.505/0001-70;;BRADESCO PRIVATE S&P 500 BRL FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;7.19
FI;35.847.505/0001-70;;BRADESCO PRIVATE S&P 500 BRL FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-03-31;Títulos públicos federais;92.64
FI;35.847.901/0001-06;;BRADESCO FIF - CIC MULT  SIGMA - RESP LIMITADA;2025-03-31;Cotas de fundos de investimento 409;100.11
FI;35.847.960/0001-76;;BRADESCO FIF - CIC MULTIMERCADO ÔMEGA - RESP LIMITADA;2025-03-31;Cotas de fundos de investimento 409;99.96
FI;35.847.977/0001-23;;INDIE ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-03-31;Cotas de fundos de investimento 409;99.30
FI;35.847.977/0001-23;;INDIE ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;0.28
FI;35.847.977/0001-23;;INDIE ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-03-31;Títulos públicos federais;0.62
FI;35.848.004/0001-09;;LEBLON AÇÕES II ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-03-31;Cotas de fundos de investimento 409;98.27
FI;35.848.004/0001-09;;LEBLON AÇÕES II ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;0.55
FI;35.848.004/0001-09;;LEBLON AÇÕES II ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-03-31;Títulos públicos federais;1.23
FI;35.848.011/0001-00;;CONEXÃO ABSOLUTE PACE LONG BIASED FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-03-31;Cotas de fundos de investimento 409;99.46
FI;35.848.011/0001-00;;CONEXÃO ABSOLUTE PACE LONG BIASED FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;0.16
FI;35.848.011/0001-00;;CONEXÃO ABSOLUTE PACE LONG BIASED FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-03-31;Títulos públicos federais;0.36
FI;35.848.014/0001-44;;DAHLIA TOTAL RETURN ÁGORA FIF - CIC MULTIMERCADO - RESP LIMITADA;2025-03-31;Cotas de fundos de investimento 409;99.50
FI;35.848.014/0001-44;;DAHLIA TOTAL RETURN ÁGORA FIF - CIC MULTIMERCADO - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;0.16
FI;35.848.014/0001-44;;DAHLIA TOTAL RETURN ÁGORA FIF - CIC MULTIMERCADO - RESP LIMITADA;2025-03-31;Títulos públicos federais;0.37
FI;35.848.026/0001-79;;CLARITAS VALOR FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-03-31;Cotas de fundos de investimento 409;99.24
FI;35.848.026/0001-79;;CLARITAS VALOR FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;0.25
FI;35.848.026/0001-79;;CLARITAS VALOR FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-03-31;Títulos públicos federais;0.55
FI;35.848.032/0001-26;;PACÍFICO ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-03-31;Cotas de fundos de investimento 409;98.99
FI;35.848.032/0001-26;;PACÍFICO ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;0.23
FI;35.848.032/0001-26;;PACÍFICO ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-03-31;Títulos públicos federais;0.52
FI;35.848.046/0001-40;;SHARP EQUITY VALUE INSTITUCIONAL FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-03-31;Cotas de fundos de investimento 409;98.38
FI;35.848.046/0001-40;;SHARP EQUITY VALUE INSTITUCIONAL FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;0.34
FI;35.848.046/0001-40;;SHARP EQUITY VALUE INSTITUCIONAL FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-03-31;Títulos públicos federais;0.76
FI;35.848.052/0001-05;;CANVAS ENDURO ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-03-31;Cotas de fundos de investimento 409;98.95
FI;35.848.052/0001-05;;CANVAS ENDURO ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;0.37
FI;35.848.052/0001-05;;CANVAS ENDURO ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-03-31;Títulos públicos federais;0.82
FI;35.848.055/0001-30;;CONEXÃO MOAT CAPITAL LONG BIAS FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-03-31;Cotas de fundos de investimento 409;99.13
FI;35.848.055/0001-30;;CONEXÃO MOAT CAPITAL LONG BIAS FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;0.23
FI;35.848.055/0001-30;;CONEXÃO MOAT CAPITAL LONG BIAS FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-03-31;Títulos públicos federais;0.53
FI;35.848.058/0001-74;;CONEXÃO MOAT CAPITAL EQUITY HEDGE FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-03-31;Cotas de fundos de investimento 409;99.56
FI;35.848.058/0001-74;;CONEXÃO MOAT CAPITAL EQUITY HEDGE FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;0.13
FI;35.848.058/0001-74;;CONEXÃO MOAT CAPITAL EQUITY HEDGE FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-03-31;Títulos públicos federais;0.28
FI;35.848.062/0001-32;;CONEXÃO ABSOLUTE HEDGE FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-03-31;Cotas de fundos de investimento 409;99.33
FI;35.848.062/0001-32;;CONEXÃO ABSOLUTE HEDGE FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;0.20
FI;35.848.062/0001-32;;CONEXÃO ABSOLUTE HEDGE FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-03-31;Títulos públicos federais;0.45
FI;35.848.079/0001-90;;NEO MULTI ESTRATÉGIA 30 ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-03-31;Cotas de fundos de investimento 409;99.22
FI;35.848.079/0001-90;;NEO MULTI ESTRATÉGIA 30 ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;0.20
FI;35.848.079/0001-90;;NEO MULTI ESTRATÉGIA 30 ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-03-31;Títulos públicos federais;0.45
FI;35.865.432/0001-40;;GENOA CAPITAL RADAR CSHG FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2025-03-31;Outras Cotas de Fundos de Investimento;100.16
FI;35.865.432/0001-40;;GENOA CAPITAL RADAR CSHG FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2025-03-31;Outros;0.01
FI;35.865.460/0001-67;;GENOA CAPITAL RADAR CSHG II CIC DE CLASSES DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2025-03-31;Outras Cotas de Fundos de Investimento;100.15
FI;35.865.460/0001-67;;GENOA CAPITAL RADAR CSHG II CIC DE CLASSES DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2025-03-31;Outros;0.00
CLASSES - FIF;35.868.808/0001-70;;BANESTES FUNSES FIF MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-03-31;Cotas de fundos de investimento 555;1.31
CLASSES - FIF;35.868.808/0001-70;;BANESTES FUNSES FIF MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-03-31;Depósitos a prazo e outros títulos de instituições financeiras;7.03
