TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;ID_SUBCLASSE;DENOM_SOCIAL;DT_COMPTC;TP_ATIVO;PR_PL_ATIVO
FI;34.644.314/0001-49;;INDIE FIFE PREVIDÊNCIA FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;1.75
CLASSES - FIF;34.658.702/0001-89;;SANTA FÉ SCORPIUS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-02-28;Ações;82.79
CLASSES - FIF;34.658.702/0001-89;;SANTA FÉ SCORPIUS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-02-28;Cotas de fundos de investimento 409;1.82
CLASSES - FIF;34.658.702/0001-89;;SANTA FÉ SCORPIUS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-02-28;Derivativos;20.49
CLASSES - FIF;34.658.702/0001-89;;SANTA FÉ SCORPIUS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;1.61
CLASSES - FIF;34.658.702/0001-89;;SANTA FÉ SCORPIUS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-02-28;Títulos públicos federais;11.14
CLASSES - FIF;34.658.753/0001-00;;DAYCOVAL BOLSA AMERICANA USD BDR-AÇÕES FUNDO DE  INVESTIMENTO FINANCEIRO;2025-02-28;Operações Compromissadas Lastreadas em Títulos Públicos Federais;1.52
CLASSES - FIF;34.658.753/0001-00;;DAYCOVAL BOLSA AMERICANA USD BDR-AÇÕES FUNDO DE  INVESTIMENTO FINANCEIRO;2025-02-28;Outras Aplicações;0.19
CLASSES - FIF;34.658.753/0001-00;;DAYCOVAL BOLSA AMERICANA USD BDR-AÇÕES FUNDO DE  INVESTIMENTO FINANCEIRO;2025-02-28;Outras Cotas de Fundos de Investimento;10.11
FI;34.658.789/0001-94;;DAYCOVAL TÍTULOS PUBLICOS I FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Operações Compromissadas Lastreadas em Títulos Públicos Federais;35.89
FI;34.658.789/0001-94;;DAYCOVAL TÍTULOS PUBLICOS I FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Outras Aplicações;0.00
FI;34.658.789/0001-94;;DAYCOVAL TÍTULOS PUBLICOS I FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Títulos Públicos Federais;64.12
FI;34.658.859/0001-04;;DAYCOVAL TITULOS PUBLICOS II FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Operações Compromissadas Lastreadas em Títulos Públicos Federais;42.25
FI;34.658.859/0001-04;;DAYCOVAL TITULOS PUBLICOS II FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Outras Aplicações;0.00
FI;34.658.859/0001-04;;DAYCOVAL TITULOS PUBLICOS II FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Títulos Públicos Federais;57.76
FI;34.659.901/0001-01;;NAVI INSTITUCIONAL II FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-02-28;Ações;95.04
FI;34.659.901/0001-01;;NAVI INSTITUCIONAL II FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-02-28;Derivativos;0.51
FI;34.659.901/0001-01;;NAVI INSTITUCIONAL II FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;5.18
FI;34.691.579/0001-06;;TUCHE ONE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-02-28;Acões;57.22
FI;34.691.579/0001-06;;TUCHE ONE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-02-28;Cotas de Fundos de Investimento 555;0.00
FI;34.691.579/0001-06;;TUCHE ONE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-02-28;Depósito a prazo e outros títulos de instituições financeiras;2.09
FI;34.691.579/0001-06;;TUCHE ONE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-02-28;Operacões compromissadas lastreadas em títulos privados;0.00
FI;34.691.579/0001-06;;TUCHE ONE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-02-28;Títulos Públicos federais;40.68
FI;34.713.026/0001-07;;TARPON INTERSECTION FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Ações;69.01
FI;34.713.026/0001-07;;TARPON INTERSECTION FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Cotas de Fundos de Investimento 409;7.78
FI;34.713.026/0001-07;;TARPON INTERSECTION FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Outras Aplicações;0.51
FI;34.713.026/0001-07;;TARPON INTERSECTION FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Outras Cotas de Fundos de Investimento;18.50
FI;34.713.026/0001-07;;TARPON INTERSECTION FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Títulos Públicos Federais;4.73
FI;34.790.765/0001-94;;NAVI CRUISE MÉTODO FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-02-28;Ações;89.53
FI;34.790.765/0001-94;;NAVI CRUISE MÉTODO FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-02-28;Derivativos;-0.48
FI;34.790.765/0001-94;;NAVI CRUISE MÉTODO FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-02-28;Investimento no exterior;6.74
FI;34.790.765/0001-94;;NAVI CRUISE MÉTODO FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;1.70
FI;34.790.765/0001-94;;NAVI CRUISE MÉTODO FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-02-28;Títulos públicos federais;0.03
FI;34.791.421/0001-08;;NAVI CRUISE MASTER FI FINANCEIRO - CIA - RESP LIMITADA;2025-02-28;Ações;89.53
FI;34.791.421/0001-08;;NAVI CRUISE MASTER FI FINANCEIRO - CIA - RESP LIMITADA;2025-02-28;Derivativos;-0.48
FI;34.791.421/0001-08;;NAVI CRUISE MASTER FI FINANCEIRO - CIA - RESP LIMITADA;2025-02-28;Investimento no exterior;6.74
FI;34.791.421/0001-08;;NAVI CRUISE MASTER FI FINANCEIRO - CIA - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;1.50
FI;34.791.421/0001-08;;NAVI CRUISE MASTER FI FINANCEIRO - CIA - RESP LIMITADA;2025-02-28;Títulos públicos federais;0.03
FI;34.791.444/0001-04;;NAVI CRUISE FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-02-28;Ações;89.54
FI;34.791.444/0001-04;;NAVI CRUISE FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-02-28;Derivativos;-0.48
FI;34.791.444/0001-04;;NAVI CRUISE FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-02-28;Investimento no exterior;6.74
FI;34.791.444/0001-04;;NAVI CRUISE FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;1.81
FI;34.791.444/0001-04;;NAVI CRUISE FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-02-28;Títulos públicos federais;0.03
FI;34.791.820/0001-60;;BRAM CRESCIMENTO FI FINANCEIRO - CIA - RESP LIMITADA;2025-02-28;Ações;85.21
FI;34.791.820/0001-60;;BRAM CRESCIMENTO FI FINANCEIRO - CIA - RESP LIMITADA;2025-02-28;Derivativos;0.18
FI;34.791.820/0001-60;;BRAM CRESCIMENTO FI FINANCEIRO - CIA - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;11.05
FI;34.792.842/0001-45;;ÁGORA ESMERALDA FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-02-28;Ações;10.14
FI;34.792.842/0001-45;;ÁGORA ESMERALDA FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-02-28;Cotas de fundos de investimento 409;81.22
FI;34.792.842/0001-45;;ÁGORA ESMERALDA FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-02-28;Derivativos;-85.28
FI;34.792.842/0001-45;;ÁGORA ESMERALDA FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;4.93
FI;34.792.842/0001-45;;ÁGORA ESMERALDA FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-02-28;Títulos públicos federais;3.85
FI;34.793.078/0001-22;;NAVI CRUISE ADVISORY FC - CIC EM AÇÕES - RESP LIMITADA;2025-02-28;Ações;89.54
FI;34.793.078/0001-22;;NAVI CRUISE ADVISORY FC - CIC EM AÇÕES - RESP LIMITADA;2025-02-28;Derivativos;-0.48
FI;34.793.078/0001-22;;NAVI CRUISE ADVISORY FC - CIC EM AÇÕES - RESP LIMITADA;2025-02-28;Investimento no exterior;6.74
FI;34.793.078/0001-22;;NAVI CRUISE ADVISORY FC - CIC EM AÇÕES - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;1.68
FI;34.793.078/0001-22;;NAVI CRUISE ADVISORY FC - CIC EM AÇÕES - RESP LIMITADA;2025-02-28;Títulos públicos federais;0.03
FI;34.793.093/0001-70;;NAVI CRUISE A FIF - CLASSE DE COTAS DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-02-28;Ações;89.54
FI;34.793.093/0001-70;;NAVI CRUISE A FIF - CLASSE DE COTAS DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-02-28;Derivativos;-0.48
FI;34.793.093/0001-70;;NAVI CRUISE A FIF - CLASSE DE COTAS DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-02-28;Investimento no exterior;6.74
FI;34.793.093/0001-70;;NAVI CRUISE A FIF - CLASSE DE COTAS DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;1.67
FI;34.793.093/0001-70;;NAVI CRUISE A FIF - CLASSE DE COTAS DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-02-28;Títulos públicos federais;0.03
FI;34.793.170/0001-92;;ICATU VANGUARDA FIF INCENTIVADO EM INFRA - CLASSE RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-02-28;Ações;0.00
FI;34.793.170/0001-92;;ICATU VANGUARDA FIF INCENTIVADO EM INFRA - CLASSE RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-02-28;Derivativos;11.08
FI;34.793.170/0001-92;;ICATU VANGUARDA FIF INCENTIVADO EM INFRA - CLASSE RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;4.66
FI;34.793.170/0001-92;;ICATU VANGUARDA FIF INCENTIVADO EM INFRA - CLASSE RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-02-28;Títulos de crédito privado;89.57
FI;34.793.170/0001-92;;ICATU VANGUARDA FIF INCENTIVADO EM INFRA - CLASSE RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-02-28;Títulos públicos federais;6.38
FI;34.799.162/0001-53;;BOCOM BBM CORPORATE CREDIT FIF - CLASSE DE INVESTIMENTO RF CRED PRIV - RESP LIMITADA;2025-02-28;Depósitos a prazo e outros títulos de instituições financeiras;40.42
FI;34.799.162/0001-53;;BOCOM BBM CORPORATE CREDIT FIF - CLASSE DE INVESTIMENTO RF CRED PRIV - RESP LIMITADA;2025-02-28;Investimento no exterior;3.45
FI;34.799.162/0001-53;;BOCOM BBM CORPORATE CREDIT FIF - CLASSE DE INVESTIMENTO RF CRED PRIV - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;15.83
FI;34.799.162/0001-53;;BOCOM BBM CORPORATE CREDIT FIF - CLASSE DE INVESTIMENTO RF CRED PRIV - RESP LIMITADA;2025-02-28;Títulos de crédito privado;38.00
FI;34.799.162/0001-53;;BOCOM BBM CORPORATE CREDIT FIF - CLASSE DE INVESTIMENTO RF CRED PRIV - RESP LIMITADA;2025-02-28;Títulos públicos federais;1.19
FI;34.799.186/0001-02;;BOCOM BBM CORPORATE CREDIT FIF - CIC RF CRED PRIV - RESP LIMITADA;2025-02-28;Cotas de fundos de investimento 409;5.27
FI;34.799.186/0001-02;;BOCOM BBM CORPORATE CREDIT FIF - CIC RF CRED PRIV - RESP LIMITADA;2025-02-28;Depósitos a prazo e outros títulos de instituições financeiras;40.44
FI;34.799.186/0001-02;;BOCOM BBM CORPORATE CREDIT FIF - CIC RF CRED PRIV - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;15.61
FI;34.799.186/0001-02;;BOCOM BBM CORPORATE CREDIT FIF - CIC RF CRED PRIV - RESP LIMITADA;2025-02-28;Títulos de crédito privado;38.02
FI;34.799.186/0001-02;;BOCOM BBM CORPORATE CREDIT FIF - CIC RF CRED PRIV - RESP LIMITADA;2025-02-28;Títulos públicos federais;0.77
FI;34.831.200/0001-08;;CSHG PORTFOLIO IBOVESPA PLUS FUNDO DE INVESTIMENTO EM COTAS DE FIF AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Outras Cotas de Fundos de Investimento;100.06
FI;34.831.200/0001-08;;CSHG PORTFOLIO IBOVESPA PLUS FUNDO DE INVESTIMENTO EM COTAS DE FIF AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Outros;0.04
FI;35.167.346/0001-63;;FUNDO DE INVESTIMENTO DE AÇÕES AUDAX;2025-02-28;Acões;84.13
FI;35.167.346/0001-63;;FUNDO DE INVESTIMENTO DE AÇÕES AUDAX;2025-02-28;Derivativos;6.23
FI;35.167.346/0001-63;;FUNDO DE INVESTIMENTO DE AÇÕES AUDAX;2025-02-28;Operacões compromissadas lastreadas em títulos privados;0.00
FI;35.167.346/0001-63;;FUNDO DE INVESTIMENTO DE AÇÕES AUDAX;2025-02-28;Operacões compromissadas lastreadas em títulos públicos federais;20.81
FI;35.167.346/0001-63;;FUNDO DE INVESTIMENTO DE AÇÕES AUDAX;2025-02-28;Outras Cotas de Fundos de Investimento;0.93
FI;35.502.496/0001-86;;ESH PROSPERA FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Acões;98.94
FI;35.502.496/0001-86;;ESH PROSPERA FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Depósito a prazo e outros títulos de instituições financeiras;1.06
FI;35.502.496/0001-86;;ESH PROSPERA FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Operacões compromissadas lastreadas em títulos privados;0.00
FI;35.502.496/0001-86;;ESH PROSPERA FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Operacões compromissadas lastreadas em títulos públicos federais;0.00
FI;35.502.496/0001-86;;ESH PROSPERA FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Títulos Públicos federais;0.00
FI;35.587.562/0001-68;;SUL AMÉRICA SELECTION MASTER I FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-02-28;Ações;94.84
FI;35.587.562/0001-68;;SUL AMÉRICA SELECTION MASTER I FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;4.60
FI;35.600.780/0001-95;;VINCI ATLAS INSTITUCIONAL FIF - CIC MULTIMERCADO -  RESPONSABILIDADE LIMITADA;2025-02-28;Ações;3.40
FI;35.600.780/0001-95;;VINCI ATLAS INSTITUCIONAL FIF - CIC MULTIMERCADO -  RESPONSABILIDADE LIMITADA;2025-02-28;Cotas de fundos de investimento 409;0.79
FI;35.600.780/0001-95;;VINCI ATLAS INSTITUCIONAL FIF - CIC MULTIMERCADO -  RESPONSABILIDADE LIMITADA;2025-02-28;Investimento no exterior;19.98
FI;35.600.780/0001-95;;VINCI ATLAS INSTITUCIONAL FIF - CIC MULTIMERCADO -  RESPONSABILIDADE LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;12.99
FI;35.600.780/0001-95;;VINCI ATLAS INSTITUCIONAL FIF - CIC MULTIMERCADO -  RESPONSABILIDADE LIMITADA;2025-02-28;Títulos públicos federais;62.74
CLASSES - FIF;35.609.382/0001-30;;ICATU VANGUARDA IPORÃ PG FIF CLASSE DE INVESTIMENTO MULTIMERCADO CRED PRIV - RESP LIMITADA;2025-02-28;Cotas de fundos de investimento 409;10.06
CLASSES - FIF;35.609.382/0001-30;;ICATU VANGUARDA IPORÃ PG FIF CLASSE DE INVESTIMENTO MULTIMERCADO CRED PRIV - RESP LIMITADA;2025-02-28;Depósitos a prazo e outros títulos de instituições financeiras;17.75
CLASSES - FIF;35.609.382/0001-30;;ICATU VANGUARDA IPORÃ PG FIF CLASSE DE INVESTIMENTO MULTIMERCADO CRED PRIV - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;14.13
CLASSES - FIF;35.609.382/0001-30;;ICATU VANGUARDA IPORÃ PG FIF CLASSE DE INVESTIMENTO MULTIMERCADO CRED PRIV - RESP LIMITADA;2025-02-28;Títulos de crédito privado;55.42
CLASSES - FIF;35.609.382/0001-30;;ICATU VANGUARDA IPORÃ PG FIF CLASSE DE INVESTIMENTO MULTIMERCADO CRED PRIV - RESP LIMITADA;2025-02-28;Títulos públicos federais;1.25
FI;35.636.871/0001-80;;VINCI TOTAL RETURN FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-02-28;Ações;98.39
FI;35.636.871/0001-80;;VINCI TOTAL RETURN FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-02-28;Derivativos;1.12
FI;35.636.871/0001-80;;VINCI TOTAL RETURN FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;5.82
FI;35.636.909/0001-15;;VINCI TOTAL RETURN FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-02-28;Ações;98.38
FI;35.636.909/0001-15;;VINCI TOTAL RETURN FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-02-28;Derivativos;1.12
FI;35.636.909/0001-15;;VINCI TOTAL RETURN FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;6.01
FI;35.637.151/0001-30;;ICATU VANGUARDA IGARATÉ LONG BIASED FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2025-02-28;Ações;61.33
FI;35.637.151/0001-30;;ICATU VANGUARDA IGARATÉ LONG BIASED FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2025-02-28;Cotas de fundos de investimento 409;9.69
FI;35.637.151/0001-30;;ICATU VANGUARDA IGARATÉ LONG BIASED FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2025-02-28;Investimento no exterior;0.00
FI;35.637.151/0001-30;;ICATU VANGUARDA IGARATÉ LONG BIASED FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;0.36
FI;35.637.151/0001-30;;ICATU VANGUARDA IGARATÉ LONG BIASED FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2025-02-28;Títulos públicos federais;28.53
FI;35.726.741/0001-39;;TARPON GT INSTITUCIONAL I FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Ações;103.34
FI;35.726.741/0001-39;;TARPON GT INSTITUCIONAL I FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Cotas de Fundos de Investimento 409;2.94
FI;35.726.741/0001-39;;TARPON GT INSTITUCIONAL I FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Operações Compromissadas Lastreadas em Títulos Públicos Federais;0.00
FI;35.726.741/0001-39;;TARPON GT INSTITUCIONAL I FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Outras Aplicações;-1.26
FI;35.726.741/0001-39;;TARPON GT INSTITUCIONAL I FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Títulos Públicos Federais;0.00
FI;35.806.167/0001-29;;POLYFACE FUNDO DE INVESTIMENTO MULTIMERCADO;2025-02-28;Cotas de fundos de Investimento;10.03
FI;35.806.167/0001-29;;POLYFACE FUNDO DE INVESTIMENTO MULTIMERCADO;2025-02-28;Outras Aplicações;0.14
FI;35.806.167/0001-29;;POLYFACE FUNDO DE INVESTIMENTO MULTIMERCADO;2025-02-28;Titulos publicos federais;90.16
FI;35.844.973/0001-91;;OBY LONG SHORT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-02-28;Ações;46.70
FI;35.844.973/0001-91;;OBY LONG SHORT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-02-28;Cotas de fundos de investimento 409;10.15
FI;35.844.973/0001-91;;OBY LONG SHORT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-02-28;Derivativos;-20.47
FI;35.844.973/0001-91;;OBY LONG SHORT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;11.08
FI;35.844.973/0001-91;;OBY LONG SHORT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-02-28;Títulos públicos federais;44.50
FI;35.844.975/0001-80;;OBY LONG SHORT FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-02-28;Ações;46.59
FI;35.844.975/0001-80;;OBY LONG SHORT FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-02-28;Derivativos;-20.43
FI;35.844.975/0001-80;;OBY LONG SHORT FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;14.25
FI;35.844.975/0001-80;;OBY LONG SHORT FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-02-28;Títulos públicos federais;51.33
FI;35.845.001/0001-11;;BRADESCO FOF ALOCAÇÃO FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-02-28;Cotas de fundos de investimento 409;75.39
FI;35.845.001/0001-11;;BRADESCO FOF ALOCAÇÃO FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;7.53
FI;35.845.001/0001-11;;BRADESCO FOF ALOCAÇÃO FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-02-28;Títulos públicos federais;17.04
FI;35.845.002/0001-66;;BRADESCO MULTIGESTORES SIRIUS FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2025-02-28;Cotas de fundos de investimento 409;88.33
FI;35.845.002/0001-66;;BRADESCO MULTIGESTORES SIRIUS FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;3.56
FI;35.845.002/0001-66;;BRADESCO MULTIGESTORES SIRIUS FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2025-02-28;Títulos públicos federais;8.05
FI;35.845.029/0001-59;;BRADESCO FIC DE FIA MULTIGESTORES POLARIS;2025-02-28;Ações;5.16
FI;35.845.029/0001-59;;BRADESCO FIC DE FIA MULTIGESTORES POLARIS;2025-02-28;Cotas de fundos de investimento 409;13.87
FI;35.845.029/0001-59;;BRADESCO FIC DE FIA MULTIGESTORES POLARIS;2025-02-28;Derivativos;8.29
FI;35.845.029/0001-59;;BRADESCO FIC DE FIA MULTIGESTORES POLARIS;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;4.80
FI;35.845.029/0001-59;;BRADESCO FIC DE FIA MULTIGESTORES POLARIS;2025-02-28;Títulos públicos federais;3.73
FI;35.845.044/0001-05;;CONEXÃO CLARITAS LONG SHORT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-02-28;Cotas de fundos de investimento 409;98.86
FI;35.845.044/0001-05;;CONEXÃO CLARITAS LONG SHORT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;0.25
FI;35.845.044/0001-05;;CONEXÃO CLARITAS LONG SHORT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-02-28;Títulos públicos federais;0.57
FI;35.845.046/0001-96;;BRADESCO CLARITAS LONG SHORT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-02-28;Cotas de fundos de investimento 409;99.39
FI;35.845.046/0001-96;;BRADESCO CLARITAS LONG SHORT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;0.18
FI;35.845.046/0001-96;;BRADESCO CLARITAS LONG SHORT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-02-28;Títulos públicos federais;0.42
FI;35.847.505/0001-70;;BRADESCO PRIVATE S&P 500 BRL FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-02-28;Derivativos;99.86
FI;35.847.505/0001-70;;BRADESCO PRIVATE S&P 500 BRL FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;10.07
FI;35.847.505/0001-70;;BRADESCO PRIVATE S&P 500 BRL FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-02-28;Títulos públicos federais;88.69
FI;35.847.901/0001-06;;BRADESCO FIF - CIC MULT  SIGMA - RESP LIMITADA;2025-02-28;Cotas de fundos de investimento 409;100.42
FI;35.847.960/0001-76;;BRADESCO FIF - CIC MULTIMERCADO ÔMEGA - RESP LIMITADA;2025-02-28;Cotas de fundos de investimento 409;100.08
FI;35.847.977/0001-23;;INDIE ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-02-28;Cotas de fundos de investimento 409;99.20
FI;35.847.977/0001-23;;INDIE ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;0.28
FI;35.847.977/0001-23;;INDIE ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-02-28;Títulos públicos federais;0.64
FI;35.848.004/0001-09;;LEBLON AÇÕES II ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-02-28;Cotas de fundos de investimento 409;98.15
FI;35.848.004/0001-09;;LEBLON AÇÕES II ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;0.55
