TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;ID_SUBCLASSE;DENOM_SOCIAL;DT_COMPTC;TP_ATIVO;PR_PL_ATIVO
FI;24.325.096/0001-26;;SUL AMÉRICA PREMIUM FIF RENDA FIXA REFERENCIADO DI CRÉD PRIV DE RESP LIMITADA;2024-12-31;Outros;0.56
FI;24.325.096/0001-26;;SUL AMÉRICA PREMIUM FIF RENDA FIXA REFERENCIADO DI CRÉD PRIV DE RESP LIMITADA;2024-12-31;Títulos de crédito privado;67.17
FI;24.325.096/0001-26;;SUL AMÉRICA PREMIUM FIF RENDA FIXA REFERENCIADO DI CRÉD PRIV DE RESP LIMITADA;2024-12-31;Títulos público federais;9.57
FI;24.404.844/0001-66;;H3 VERT FIF - CIC MULTIMERCADO - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;98.99
FI;24.404.844/0001-66;;H3 VERT FIF - CIC MULTIMERCADO - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;0.38
FI;24.404.844/0001-66;;H3 VERT FIF - CIC MULTIMERCADO - RESP LIMITADA;2024-12-31;Títulos públicos federais;0.66
FI;24.404.856/0001-90;;H3 VERT 14  FIF - CIC MULTIMERCADO - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;97.92
FI;24.404.856/0001-90;;H3 VERT 14  FIF - CIC MULTIMERCADO - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;0.73
FI;24.404.856/0001-90;;H3 VERT 14  FIF - CIC MULTIMERCADO - RESP LIMITADA;2024-12-31;Títulos públicos federais;1.28
FI;24.413.868/0001-81;;FIDUC FC - CIC MULT CRED PRIV - RESP LIMITADA;2024-12-31;Ações;7.97
FI;24.413.868/0001-81;;FIDUC FC - CIC MULT CRED PRIV - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;84.20
FI;24.413.868/0001-81;;FIDUC FC - CIC MULT CRED PRIV - RESP LIMITADA;2024-12-31;Investimento no exterior;1.73
FI;24.413.868/0001-81;;FIDUC FC - CIC MULT CRED PRIV - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;3.23
FI;24.413.868/0001-81;;FIDUC FC - CIC MULT CRED PRIV - RESP LIMITADA;2024-12-31;Títulos públicos federais;5.93
FI;24.572.582/0001-49;;VINCI ATLAS FUNDO DE INVESTIMENTO FINANCEIRO - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Ações;4.80
FI;24.572.582/0001-49;;VINCI ATLAS FUNDO DE INVESTIMENTO FINANCEIRO - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Derivativos;149.34
FI;24.572.582/0001-49;;VINCI ATLAS FUNDO DE INVESTIMENTO FINANCEIRO - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Investimento no exterior;19.24
FI;24.572.582/0001-49;;VINCI ATLAS FUNDO DE INVESTIMENTO FINANCEIRO - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;9.44
FI;24.572.582/0001-49;;VINCI ATLAS FUNDO DE INVESTIMENTO FINANCEIRO - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos públicos federais;68.00
FI;24.572.601/0001-37;;VINCI ATLAS MASTER FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2024-12-31;Ações;4.80
FI;24.572.601/0001-37;;VINCI ATLAS MASTER FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2024-12-31;Derivativos;149.31
FI;24.572.601/0001-37;;VINCI ATLAS MASTER FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2024-12-31;Investimento no exterior;19.24
FI;24.572.601/0001-37;;VINCI ATLAS MASTER FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;7.95
FI;24.572.601/0001-37;;VINCI ATLAS MASTER FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2024-12-31;Títulos públicos federais;67.99
FI;24.752.500/0001-48;;BRADESCO LYXOR BRIDGEWATER CORE GLOBAL MACRO FEEDER FIF - CI MULT - RESP LIMITADA;2024-12-31;Investimento no exterior;98.75
FI;24.752.500/0001-48;;BRADESCO LYXOR BRIDGEWATER CORE GLOBAL MACRO FEEDER FIF - CI MULT - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;0.04
FI;24.752.500/0001-48;;BRADESCO LYXOR BRIDGEWATER CORE GLOBAL MACRO FEEDER FIF - CI MULT - RESP LIMITADA;2024-12-31;Títulos públicos federais;0.88
FI;24.752.576/0001-73;;BRAM FUNDO DE INVESTIMENTO EM AÇÕES LONG ONLY;2024-12-31;Ações;83.26
FI;24.752.576/0001-73;;BRAM FUNDO DE INVESTIMENTO EM AÇÕES LONG ONLY;2024-12-31;Cotas de fundos de investimento 409;0.07
FI;24.752.576/0001-73;;BRAM FUNDO DE INVESTIMENTO EM AÇÕES LONG ONLY;2024-12-31;Investimento no exterior;10.37
FI;24.752.576/0001-73;;BRAM FUNDO DE INVESTIMENTO EM AÇÕES LONG ONLY;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;5.03
FI;24.986.670/0001-97;;WARREN TESOURO SELIC FUNDO DE INVESTIMENTO EM RENDA FIXA SIMPLES;2024-12-31;Operações Compromissadas Lastreadas em Títulos Públicos Federais;4.93
FI;24.986.670/0001-97;;WARREN TESOURO SELIC FUNDO DE INVESTIMENTO EM RENDA FIXA SIMPLES;2024-12-31;Outras Aplicações;0.00
FI;24.986.670/0001-97;;WARREN TESOURO SELIC FUNDO DE INVESTIMENTO EM RENDA FIXA SIMPLES;2024-12-31;Títulos Públicos Federais;95.50
FI;25.246.206/0001-27;;TATICA RESEARCH FUNDO DE INVESTIMENTO FINANCEIRO;2024-12-31;Ações;94.56
FI;25.246.206/0001-27;;TATICA RESEARCH FUNDO DE INVESTIMENTO FINANCEIRO;2024-12-31;Cotas de Fundos de Investimento 409;5.13
FI;25.246.206/0001-27;;TATICA RESEARCH FUNDO DE INVESTIMENTO FINANCEIRO;2024-12-31;Derivativos;0.29
FI;25.246.206/0001-27;;TATICA RESEARCH FUNDO DE INVESTIMENTO FINANCEIRO;2024-12-31;Outras Aplicações;0.92
FI;25.682.084/0001-11;;CSHG ALLOCATION VERDE AM 60 FUNDO DE INVESTIMENTO EM COTAD DE FIF MULTIMERCADO - RESP LIMITADA;2024-12-31;Cotas de Fundos de Investimento 555;99.68
FI;25.682.084/0001-11;;CSHG ALLOCATION VERDE AM 60 FUNDO DE INVESTIMENTO EM COTAD DE FIF MULTIMERCADO - RESP LIMITADA;2024-12-31;Outras Cotas de Fundos de Investimento;0.32
FI;25.682.084/0001-11;;CSHG ALLOCATION VERDE AM 60 FUNDO DE INVESTIMENTO EM COTAD DE FIF MULTIMERCADO - RESP LIMITADA;2024-12-31;Outros;0.02
FI;26.089.666/0001-51;;INTER SELECTION DEBENT INCENT FC DE FIF INCENT DE INVEST EM INFRA RENDA FIXA CRÉD PRIV RESP LIMITADA;2024-12-31;Cotas de Fundos de Investimento 555;94.07
FI;26.089.666/0001-51;;INTER SELECTION DEBENT INCENT FC DE FIF INCENT DE INVEST EM INFRA RENDA FIXA CRÉD PRIV RESP LIMITADA;2024-12-31;Operações Compromissadas Lastreadas em Títulos Públicos Federais;3.64
FI;26.089.666/0001-51;;INTER SELECTION DEBENT INCENT FC DE FIF INCENT DE INVEST EM INFRA RENDA FIXA CRÉD PRIV RESP LIMITADA;2024-12-31;Outras Cotas de Fundos de Investimento;2.55
FI;26.104.747/0001-83;;BANESTES FIC DE FIF INCENTIVADOS DE INVESTIMENTO EM INFRAESTRUTURA RF CRED PRIV RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 555;100.31
FI;26.104.747/0001-83;;BANESTES FIC DE FIF INCENTIVADOS DE INVESTIMENTO EM INFRAESTRUTURA RF CRED PRIV RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;0.71
FI;26.104.747/0001-83;;BANESTES FIC DE FIF INCENTIVADOS DE INVESTIMENTO EM INFRAESTRUTURA RF CRED PRIV RESP LIMITADA;2024-12-31;Títulos públicos federais;0.39
FI;26.142.614/0001-00;;DAYCOVAL DEBÊNTURES INCENTIVADAS FUNDO DE INVESTIMENTO FINANCEIRO;2024-12-31;Cotas de Fundos de Investimento 409;5.38
FI;26.142.614/0001-00;;DAYCOVAL DEBÊNTURES INCENTIVADAS FUNDO DE INVESTIMENTO FINANCEIRO;2024-12-31;Operações Compromissadas Lastreadas em Títulos Públicos Federais;2.11
FI;26.142.614/0001-00;;DAYCOVAL DEBÊNTURES INCENTIVADAS FUNDO DE INVESTIMENTO FINANCEIRO;2024-12-31;Outras Aplicações;0.04
FI;26.142.614/0001-00;;DAYCOVAL DEBÊNTURES INCENTIVADAS FUNDO DE INVESTIMENTO FINANCEIRO;2024-12-31;Títulos de Crédito Privado;92.31
FI;26.142.614/0001-00;;DAYCOVAL DEBÊNTURES INCENTIVADAS FUNDO DE INVESTIMENTO FINANCEIRO;2024-12-31;Títulos Públicos Federais;0.48
FI;26.154.129/0001-48;;BV CASH RENDA FIXA REFERENCIADO DI FC DE FUNDOS DE INVESTIMENTOS;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;36.43
FI;26.154.129/0001-48;;BV CASH RENDA FIXA REFERENCIADO DI FC DE FUNDOS DE INVESTIMENTOS;2024-12-31;Títulos públicos federais;63.59
FI;26.190.993/0001-03;;TIVIO TOP MULTI ESTILOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2024-12-31;Ações;89.50
FI;26.190.993/0001-03;;TIVIO TOP MULTI ESTILOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2024-12-31;Derivativos;5.92
FI;26.190.993/0001-03;;TIVIO TOP MULTI ESTILOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;9.51
FI;26.243.348/0001-01;;IBIUNA EQUITIES 30 FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Ações;92.55
FI;26.243.348/0001-01;;IBIUNA EQUITIES 30 FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;6.08
FI;26.315.539/0001-23;;BRADESCO ESTRATÉGIA IBOVESPA ATIVO FIF - CIC DE AÇÕES - RESP LIMITADA;2024-12-31;Ações;83.27
FI;26.315.539/0001-23;;BRADESCO ESTRATÉGIA IBOVESPA ATIVO FIF - CIC DE AÇÕES - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;0.07
FI;26.315.539/0001-23;;BRADESCO ESTRATÉGIA IBOVESPA ATIVO FIF - CIC DE AÇÕES - RESP LIMITADA;2024-12-31;Investimento no exterior;10.37
FI;26.315.539/0001-23;;BRADESCO ESTRATÉGIA IBOVESPA ATIVO FIF - CIC DE AÇÕES - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;5.03
FI;26.315.550/0001-93;;BRADESCO PRIVATE LONG ONLY FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2024-12-31;Ações;83.26
FI;26.315.550/0001-93;;BRADESCO PRIVATE LONG ONLY FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;0.07
FI;26.315.550/0001-93;;BRADESCO PRIVATE LONG ONLY FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2024-12-31;Investimento no exterior;10.37
FI;26.315.550/0001-93;;BRADESCO PRIVATE LONG ONLY FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;5.03
FI;26.657.105/0001-01;;AURO AGAH FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;Ações;4.11
FI;26.657.105/0001-01;;AURO AGAH FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;Cotas de Fundos de Investimento 409;9.20
FI;26.657.105/0001-01;;AURO AGAH FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;Outras Aplicações;0.10
FI;26.657.105/0001-01;;AURO AGAH FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;Outras Cotas de Fundos de Investimento;17.67
FI;26.657.105/0001-01;;AURO AGAH FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;Títulos Públicos Federais;69.04
FI;26.695.100/0001-73;;CSHG IBOVESPA INDEXADO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-12-31;Compromissadas lastreadas em T¿los P¿blicos;0.32
FI;26.695.100/0001-73;;CSHG IBOVESPA INDEXADO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-12-31;Derivativos;0.00
FI;26.695.100/0001-73;;CSHG IBOVESPA INDEXADO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-12-31;Outros;0.12
FI;26.695.100/0001-73;;CSHG IBOVESPA INDEXADO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-12-31;T¿los P¿blicos Federais;99.59
FI;26.725.138/0001-41;;KPR DIAGRAMA MACRO FIF - CIC MULTIMERCADO LIVRE - RESPONSABILIDADE LIMITADA;2024-12-31;Cotas de fundos de investimento 409;40.85
FI;26.725.138/0001-41;;KPR DIAGRAMA MACRO FIF - CIC MULTIMERCADO LIVRE - RESPONSABILIDADE LIMITADA;2024-12-31;Derivativos;12.11
FI;26.725.138/0001-41;;KPR DIAGRAMA MACRO FIF - CIC MULTIMERCADO LIVRE - RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;8.29
FI;26.725.138/0001-41;;KPR DIAGRAMA MACRO FIF - CIC MULTIMERCADO LIVRE - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos públicos federais;54.59
FI;26.725.144/0001-07;;KPR DIAGRAMA MACRO FIF - CLASSE DE INVESTIMENTO MULTIMERCADO LIVRE - RESPONSABILIDADE LIMITADA;2024-12-31;Derivativos;-23.29
FI;26.725.144/0001-07;;KPR DIAGRAMA MACRO FIF - CLASSE DE INVESTIMENTO MULTIMERCADO LIVRE - RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;11.68
FI;26.725.144/0001-07;;KPR DIAGRAMA MACRO FIF - CLASSE DE INVESTIMENTO MULTIMERCADO LIVRE - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos públicos federais;91.96
FI;26.756.412/0001-40;;BRAM RETORNO ABSOLUTO FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-12-31;Ações;0.07
FI;26.756.412/0001-40;;BRAM RETORNO ABSOLUTO FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-12-31;Derivativos;-13.86
FI;26.756.412/0001-40;;BRAM RETORNO ABSOLUTO FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-12-31;Investimento no exterior;19.86
FI;26.756.412/0001-40;;BRAM RETORNO ABSOLUTO FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;5.03
FI;26.756.412/0001-40;;BRAM RETORNO ABSOLUTO FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-12-31;Títulos públicos federais;75.09
FI;26.859.438/0001-13;;TRUXT MACRO CSHG FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2024-12-31;Cotas de Fundos de Investimento 555;100.16
FI;26.859.438/0001-13;;TRUXT MACRO CSHG FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2024-12-31;Outros;0.08
FI;26.956.042/0001-94;;OCEANA VALOR 30 FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2024-12-31;Ações;96.57
FI;26.956.042/0001-94;;OCEANA VALOR 30 FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;2.71
FI;27.205.842/0001-36;;JARDINS MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTOS MULTIMERCADO IE;2024-12-31;Acões;0.00
FI;27.205.842/0001-36;;JARDINS MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTOS MULTIMERCADO IE;2024-12-31;Cotas de Fundos de Investimento 555;100.96
FI;27.205.842/0001-36;;JARDINS MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTOS MULTIMERCADO IE;2024-12-31;Operacões compromissadas lastreadas em títulos privados;0.00
FI;27.205.842/0001-36;;JARDINS MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTOS MULTIMERCADO IE;2024-12-31;Operacões compromissadas lastreadas em títulos públicos federais;0.00
FI;27.205.842/0001-36;;JARDINS MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTOS MULTIMERCADO IE;2024-12-31;Títulos Públicos federais;0.00
FI;27.389.566/0001-03;;TARPON GT MASTER FUNDO DE INVESTIMENTO FINANCEIRO;2024-12-31;Ações;95.78
FI;27.389.566/0001-03;;TARPON GT MASTER FUNDO DE INVESTIMENTO FINANCEIRO;2024-12-31;Cotas de Fundos de Investimento 409;4.43
FI;27.389.566/0001-03;;TARPON GT MASTER FUNDO DE INVESTIMENTO FINANCEIRO;2024-12-31;Outras Aplicações;0.73
FI;27.825.226/0001-88;;IBIUNA HEDGE STB FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Derivativos;288.97
FI;27.825.226/0001-88;;IBIUNA HEDGE STB FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Investimento no exterior;19.94
FI;27.825.226/0001-88;;IBIUNA HEDGE STB FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;39.56
FI;27.825.226/0001-88;;IBIUNA HEDGE STB FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos de crédito privado;6.12
FI;27.825.226/0001-88;;IBIUNA HEDGE STB FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos públicos federais;205.13
FI;27.865.070/0001-69;;BRADESCO PRIME FIF - CIC DE AÇÕES INDEX - RESP LIMITADA;2024-12-31;Ações;64.82
FI;27.865.070/0001-69;;BRADESCO PRIME FIF - CIC DE AÇÕES INDEX - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;33.52
FI;27.865.070/0001-69;;BRADESCO PRIME FIF - CIC DE AÇÕES INDEX - RESP LIMITADA;2024-12-31;Derivativos;1.58
FI;27.865.070/0001-69;;BRADESCO PRIME FIF - CIC DE AÇÕES INDEX - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;0.62
FI;27.944.533/0001-88;;FEEDER GLOBAL INCOME FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO INVEST NO EXTERIOR;2024-12-31;Cotas de fundos de investimento 409;99.51
FI;27.944.533/0001-88;;FEEDER GLOBAL INCOME FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO INVEST NO EXTERIOR;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;0.15
FI;27.944.533/0001-88;;FEEDER GLOBAL INCOME FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO INVEST NO EXTERIOR;2024-12-31;Títulos públicos federais;0.27
FI;28.065.429/0001-86;;RENDA LIQUIDEZ FIM CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2024-12-31;Acões;7.85
FI;28.065.429/0001-86;;RENDA LIQUIDEZ FIM CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2024-12-31;Cotas de Fundos de Investimento 555;91.67
FI;28.065.429/0001-86;;RENDA LIQUIDEZ FIM CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2024-12-31;Depósito a prazo e outros títulos de instituições financeiras;0.48
FI;28.065.429/0001-86;;RENDA LIQUIDEZ FIM CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2024-12-31;Operacões compromissadas lastreadas em títulos privados;0.00
FI;28.065.429/0001-86;;RENDA LIQUIDEZ FIM CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2024-12-31;Títulos Públicos federais;0.00
FI;28.206.220/0001-95;;SOMMA TORINO FIF - CI RF CRED PRIV LP - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;5.50
FI;28.206.220/0001-95;;SOMMA TORINO FIF - CI RF CRED PRIV LP - RESP LIMITADA;2024-12-31;Depósitos a prazo e outros títulos de instituições financeiras;24.67
FI;28.206.220/0001-95;;SOMMA TORINO FIF - CI RF CRED PRIV LP - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;19.62
FI;28.206.220/0001-95;;SOMMA TORINO FIF - CI RF CRED PRIV LP - RESP LIMITADA;2024-12-31;Títulos de crédito privado;46.12
FI;28.206.220/0001-95;;SOMMA TORINO FIF - CI RF CRED PRIV LP - RESP LIMITADA;2024-12-31;Títulos públicos federais;4.15
CLASSES - FIF;28.296.559/0001-20;;VEXOR FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE;2024-12-31;Cotas de Fundos;99.32
FI;28.427.984/0001-00;;BRADESCO MACRO TOP 22 FIF - CIC MULT  - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;94.88
FI;28.427.984/0001-00;;BRADESCO MACRO TOP 22 FIF - CIC MULT  - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;1.61
FI;28.427.984/0001-00;;BRADESCO MACRO TOP 22 FIF - CIC MULT  - RESP LIMITADA;2024-12-31;Títulos públicos federais;3.32
FI;28.427.997/0001-80;;BRADESCO MACRO 22 FIF - CIC MULT  - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;94.92
FI;28.427.997/0001-80;;BRADESCO MACRO 22 FIF - CIC MULT  - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;1.54
FI;28.427.997/0001-80;;BRADESCO MACRO 22 FIF - CIC MULT  - RESP LIMITADA;2024-12-31;Títulos públicos federais;3.19
FI;28.428.129/0001-14;;BRADESCO MULTIGESTORES PLUS FI FINANCEIRO - CIC MULT - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;80.94
FI;28.428.129/0001-14;;BRADESCO MULTIGESTORES PLUS FI FINANCEIRO - CIC MULT - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;1.41
FI;28.428.129/0001-14;;BRADESCO MULTIGESTORES PLUS FI FINANCEIRO - CIC MULT - RESP LIMITADA;2024-12-31;Títulos públicos federais;2.58
FI;28.428.137/0001-60;;BRADESCO MULTIGESTORES BALANCEADO FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2024-12-31;Ações;2.33
FI;28.428.137/0001-60;;BRADESCO MULTIGESTORES BALANCEADO FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;92.95
FI;28.428.137/0001-60;;BRADESCO MULTIGESTORES BALANCEADO FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2024-12-31;Derivativos;3.85
FI;28.428.137/0001-60;;BRADESCO MULTIGESTORES BALANCEADO FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;3.11
FI;28.428.137/0001-60;;BRADESCO MULTIGESTORES BALANCEADO FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2024-12-31;Títulos públicos federais;2.22
FI;28.428.179/0001-00;;BRADESCO ADAM FIF - CIC MULTIMERCADO - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;98.79
FI;28.428.179/0001-00;;BRADESCO ADAM FIF - CIC MULTIMERCADO - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;0.45
FI;28.428.179/0001-00;;BRADESCO ADAM FIF - CIC MULTIMERCADO - RESP LIMITADA;2024-12-31;Títulos públicos federais;0.81
FI;28.428.202/0001-58;;BRADESCO SPX NIMITZ FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;99.69
FI;28.428.202/0001-58;;BRADESCO SPX NIMITZ FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;0.12
FI;28.428.202/0001-58;;BRADESCO SPX NIMITZ FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2024-12-31;Títulos públicos federais;0.21
FI;28.428.211/0001-49;;BRADESCO GÁVEA MACRO FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Cotas de fundos de investimento 409;99.72
FI;28.428.211/0001-49;;BRADESCO GÁVEA MACRO FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;0.18
FI;28.428.211/0001-49;;BRADESCO GÁVEA MACRO FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos públicos federais;0.34
FI;28.428.226/0001-07;;BRADESCO KAPITALO KAPPA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;0.13
FI;28.428.226/0001-07;;BRADESCO KAPITALO KAPPA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2024-12-31;Títulos públicos federais;0.23
FI;28.470.587/0001-11;;VINCI MOSAICO INSTITUCIONAL FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2024-12-31;Ações;87.08
FI;28.470.587/0001-11;;VINCI MOSAICO INSTITUCIONAL FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;12.30
FI;28.515.850/0001-41;;BRADESCO FIF - CIC RF CRED PRIVADO CAIXA CENTRAL - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;1.98
FI;28.515.850/0001-41;;BRADESCO FIF - CIC RF CRED PRIVADO CAIXA CENTRAL - RESP LIMITADA;2024-12-31;Depósitos a prazo e outros títulos de instituições financeiras;24.20
