TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;ID_SUBCLASSE;DENOM_SOCIAL;DT_COMPTC;TP_ATIVO;PR_PL_ATIVO
FI;32.273.514/0001-07;;BRADESCO RPS EQUITY HEDGE FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Títulos públicos federais;1.03
FI;32.273.523/0001-06;;BRADESCO LONG BIASED APEX INFINITY FIF - CIC AÇÕES - RESPONSABILIDADE LIMITADA;2025-04-30;Cotas de fundos de investimento 409;99.54
FI;32.273.523/0001-06;;BRADESCO LONG BIASED APEX INFINITY FIF - CIC AÇÕES - RESPONSABILIDADE LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;0.13
FI;32.273.523/0001-06;;BRADESCO LONG BIASED APEX INFINITY FIF - CIC AÇÕES - RESPONSABILIDADE LIMITADA;2025-04-30;Títulos públicos federais;0.34
FI;32.273.528/0001-20;;BRADESCO TRUXT I LONG SHORT FIF - CIC MULTIMERCADO - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;100.03
FI;32.273.536/0001-77;;BRADESCO JGP STRATEGY FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;99.40
FI;32.273.536/0001-77;;BRADESCO JGP STRATEGY FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Derivativos;0.00
FI;32.273.536/0001-77;;BRADESCO JGP STRATEGY FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;0.17
FI;32.273.536/0001-77;;BRADESCO JGP STRATEGY FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Títulos públicos federais;0.41
FI;32.273.540/0001-35;;JGP STRATEGY FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO- RESPONSABILIDADE LIMITADA;2025-04-30;Cotas de fundos de investimento 409;100.03
FI;32.273.549/0001-46;;BRADESCO VERDE MULTIESTRATÉGIA ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS MULT - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;100.05
FI;32.273.554/0001-59;;IBIUNA HEDGE STH IMERCADO ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;100.40
FI;32.273.554/0001-59;;IBIUNA HEDGE STH IMERCADO ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Derivativos;0.00
FI;32.273.554/0001-59;;IBIUNA HEDGE STH IMERCADO ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;0.23
FI;32.273.554/0001-59;;IBIUNA HEDGE STH IMERCADO ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Títulos públicos federais;0.54
FI;32.287.553/0001-63;;FEEDER OCEANA SELECTION FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;99.15
FI;32.287.553/0001-63;;FEEDER OCEANA SELECTION FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-04-30;Derivativos;0.00
FI;32.287.553/0001-63;;FEEDER OCEANA SELECTION FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;0.25
FI;32.287.553/0001-63;;FEEDER OCEANA SELECTION FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-04-30;Títulos públicos federais;0.59
CLASSES - FIF;32.287.561/0001-00;;FEEDER ATMOS FIF - CLASSE DE  INVESTIMENTO EM COTAS AÇÕES - RESPONSABILIDADE LIMITADA;2025-04-30;Cotas de fundos de investimento 409;98.94
CLASSES - FIF;32.287.561/0001-00;;FEEDER ATMOS FIF - CLASSE DE  INVESTIMENTO EM COTAS AÇÕES - RESPONSABILIDADE LIMITADA;2025-04-30;Derivativos;0.00
CLASSES - FIF;32.287.561/0001-00;;FEEDER ATMOS FIF - CLASSE DE  INVESTIMENTO EM COTAS AÇÕES - RESPONSABILIDADE LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;0.31
CLASSES - FIF;32.287.561/0001-00;;FEEDER ATMOS FIF - CLASSE DE  INVESTIMENTO EM COTAS AÇÕES - RESPONSABILIDADE LIMITADA;2025-04-30;Títulos públicos federais;0.74
FI;32.287.581/0001-80;;FEEDER ABSOLUTE VERTEX FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;99.42
FI;32.287.581/0001-80;;FEEDER ABSOLUTE VERTEX FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Derivativos;0.00
FI;32.287.581/0001-80;;FEEDER ABSOLUTE VERTEX FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;0.16
FI;32.287.581/0001-80;;FEEDER ABSOLUTE VERTEX FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Títulos públicos federais;0.38
FI;32.291.850/0001-82;;TRUXT I LONG SHORT ÁGORA FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-04-30;Cotas de fundos de investimento 409;100.04
FI;32.291.899/0001-35;;RPS EQUITY HEDGE BP FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;100.01
FI;32.291.910/0001-67;;ABSOLUTE VERTEX BP FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;99.43
FI;32.291.910/0001-67;;ABSOLUTE VERTEX BP FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Derivativos;0.00
FI;32.291.910/0001-67;;ABSOLUTE VERTEX BP FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;0.17
FI;32.291.910/0001-67;;ABSOLUTE VERTEX BP FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Títulos públicos federais;0.40
FI;32.291.936/0001-05;;ABSOLUTE VERTEX ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-04-30;Cotas de fundos de investimento 409;98.76
FI;32.291.936/0001-05;;ABSOLUTE VERTEX ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-04-30;Derivativos;0.00
FI;32.291.936/0001-05;;ABSOLUTE VERTEX ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;0.37
FI;32.291.936/0001-05;;ABSOLUTE VERTEX ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-04-30;Títulos públicos federais;0.87
FI;32.291.944/0001-51;;AZ QUEST MULTI MAX ÁGORA FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-04-30;Cotas de fundos de investimento 409;99.47
FI;32.291.944/0001-51;;AZ QUEST MULTI MAX ÁGORA FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;0.40
FI;32.291.956/0001-86;;CONEXÃO MOAT CAPITAL FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;100.04
FI;32.300.880/0001-08;;SMARTQUANT TRE FUNDO DE INVESTIMENTO MULTIMERCADO;2025-04-30;Ações;5.68
FI;32.300.880/0001-08;;SMARTQUANT TRE FUNDO DE INVESTIMENTO MULTIMERCADO;2025-04-30;Derivativos;42.94
FI;32.300.880/0001-08;;SMARTQUANT TRE FUNDO DE INVESTIMENTO MULTIMERCADO;2025-04-30;Outras Aplicações;10.11
FI;32.300.880/0001-08;;SMARTQUANT TRE FUNDO DE INVESTIMENTO MULTIMERCADO;2025-04-30;Titulos publicos federais;83.97
CLASSES - FIF;32.308.852/0001-37;;BAHIA AM VALUATION A FIF - CI EM COTAS DE AÇÕES - RESPONSABILIDADE LIMITADA;2025-04-30;Ações;82.78
CLASSES - FIF;32.308.852/0001-37;;BAHIA AM VALUATION A FIF - CI EM COTAS DE AÇÕES - RESPONSABILIDADE LIMITADA;2025-04-30;Derivativos;12.77
CLASSES - FIF;32.308.852/0001-37;;BAHIA AM VALUATION A FIF - CI EM COTAS DE AÇÕES - RESPONSABILIDADE LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;14.15
FI;32.312.071/0001-16;;BRADESCO ESTRATÉGIA DIVIDENDOS FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-04-30;Ações;91.85
FI;32.312.071/0001-16;;BRADESCO ESTRATÉGIA DIVIDENDOS FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-04-30;Derivativos;-0.28
FI;32.312.071/0001-16;;BRADESCO ESTRATÉGIA DIVIDENDOS FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;5.36
FI;32.312.090/0001-42;;LEGACY CAPITAL ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;99.04
FI;32.312.090/0001-42;;LEGACY CAPITAL ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Derivativos;0.00
FI;32.312.090/0001-42;;LEGACY CAPITAL ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;0.29
FI;32.312.090/0001-42;;LEGACY CAPITAL ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Títulos públicos federais;0.68
FI;32.312.094/0001-20;;CONEXÃO LEGACY CAPITAL FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;99.49
FI;32.312.094/0001-20;;CONEXÃO LEGACY CAPITAL FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Derivativos;0.00
FI;32.312.094/0001-20;;CONEXÃO LEGACY CAPITAL FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;0.15
FI;32.312.094/0001-20;;CONEXÃO LEGACY CAPITAL FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Títulos públicos federais;0.36
FI;32.312.120/0001-10;;BRAM CORAL II FIF - CLASSE DE INVESTIMENTO RENDA FIXA REFERENCIADA DI - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;1.28
FI;32.312.120/0001-10;;BRAM CORAL II FIF - CLASSE DE INVESTIMENTO RENDA FIXA REFERENCIADA DI - RESP LIMITADA;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;28.48
FI;32.312.120/0001-10;;BRAM CORAL II FIF - CLASSE DE INVESTIMENTO RENDA FIXA REFERENCIADA DI - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;41.48
FI;32.312.120/0001-10;;BRAM CORAL II FIF - CLASSE DE INVESTIMENTO RENDA FIXA REFERENCIADA DI - RESP LIMITADA;2025-04-30;Títulos de crédito privado;11.46
FI;32.312.120/0001-10;;BRAM CORAL II FIF - CLASSE DE INVESTIMENTO RENDA FIXA REFERENCIADA DI - RESP LIMITADA;2025-04-30;Títulos públicos federais;16.43
FI;32.312.124/0001-07;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI MAX - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;2.15
FI;32.312.124/0001-07;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI MAX - RESP LIMITADA;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;28.49
FI;32.312.124/0001-07;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI MAX - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;41.49
FI;32.312.124/0001-07;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI MAX - RESP LIMITADA;2025-04-30;Títulos de crédito privado;11.46
FI;32.312.124/0001-07;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI MAX - RESP LIMITADA;2025-04-30;Títulos públicos federais;16.43
FI;32.387.924/0001-89;;BRADESCO FIF - CIC RENDA FIXA CRÉDITO PRIVADO PLUS - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;4.88
FI;32.387.924/0001-89;;BRADESCO FIF - CIC RENDA FIXA CRÉDITO PRIVADO PLUS - RESP LIMITADA;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;31.50
FI;32.387.924/0001-89;;BRADESCO FIF - CIC RENDA FIXA CRÉDITO PRIVADO PLUS - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;22.85
FI;32.387.924/0001-89;;BRADESCO FIF - CIC RENDA FIXA CRÉDITO PRIVADO PLUS - RESP LIMITADA;2025-04-30;Títulos de crédito privado;39.75
FI;32.387.924/0001-89;;BRADESCO FIF - CIC RENDA FIXA CRÉDITO PRIVADO PLUS - RESP LIMITADA;2025-04-30;Títulos públicos federais;0.89
FI;32.387.966/0001-10;;BRADESCO FIF - CIC DE AÇÕES IBOVESPA - RESP LIMITADA;2025-04-30;Ações;64.66
FI;32.387.966/0001-10;;BRADESCO FIF - CIC DE AÇÕES IBOVESPA - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;34.47
FI;32.387.966/0001-10;;BRADESCO FIF - CIC DE AÇÕES IBOVESPA - RESP LIMITADA;2025-04-30;Derivativos;0.87
FI;32.387.966/0001-10;;BRADESCO FIF - CIC DE AÇÕES IBOVESPA - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;0.58
FI;32.387.983/0001-57;;BRADESCO ESTRATÉGIA SMALL CAPS FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-04-30;Ações;92.00
FI;32.387.983/0001-57;;BRADESCO ESTRATÉGIA SMALL CAPS FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;6.62
FI;32.388.002/0001-96;;BRADESCO OAKTREE GLOBAL CREDIT FIF - CIC MULTIMERCADO - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;99.52
FI;32.388.002/0001-96;;BRADESCO OAKTREE GLOBAL CREDIT FIF - CIC MULTIMERCADO - RESP LIMITADA;2025-04-30;Derivativos;0.00
FI;32.388.002/0001-96;;BRADESCO OAKTREE GLOBAL CREDIT FIF - CIC MULTIMERCADO - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;0.14
FI;32.388.002/0001-96;;BRADESCO OAKTREE GLOBAL CREDIT FIF - CIC MULTIMERCADO - RESP LIMITADA;2025-04-30;Títulos públicos federais;0.34
FI;32.388.007/0001-19;;BRADESCO FIF - CIC RF REFERENCIADA DI PLUS;2025-04-30;Cotas de fundos de investimento 409;2.15
FI;32.388.007/0001-19;;BRADESCO FIF - CIC RF REFERENCIADA DI PLUS;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;28.49
FI;32.388.007/0001-19;;BRADESCO FIF - CIC RF REFERENCIADA DI PLUS;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;41.50
FI;32.388.007/0001-19;;BRADESCO FIF - CIC RF REFERENCIADA DI PLUS;2025-04-30;Títulos de crédito privado;11.46
FI;32.388.007/0001-19;;BRADESCO FIF - CIC RF REFERENCIADA DI PLUS;2025-04-30;Títulos públicos federais;16.44
FI;32.388.012/0001-21;;BRADESCO DEBÊNTURES INCENTIVADAS CDI INFRA FIF - CIC INCENTIVADA DE INV EM INFRA RF - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;0.09
FI;32.388.012/0001-21;;BRADESCO DEBÊNTURES INCENTIVADAS CDI INFRA FIF - CIC INCENTIVADA DE INV EM INFRA RF - RESP LIMITADA;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;1.60
FI;32.388.012/0001-21;;BRADESCO DEBÊNTURES INCENTIVADAS CDI INFRA FIF - CIC INCENTIVADA DE INV EM INFRA RF - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;5.90
FI;32.388.012/0001-21;;BRADESCO DEBÊNTURES INCENTIVADAS CDI INFRA FIF - CIC INCENTIVADA DE INV EM INFRA RF - RESP LIMITADA;2025-04-30;Títulos de crédito privado;83.46
FI;32.388.012/0001-21;;BRADESCO DEBÊNTURES INCENTIVADAS CDI INFRA FIF - CIC INCENTIVADA DE INV EM INFRA RF - RESP LIMITADA;2025-04-30;Títulos públicos federais;9.20
FI;32.388.028/0001-34;;BRAM DEBENTURES INCENTIVADAS CDI FI FINANCEIRO - CI EM INFRA RF - RESP LIMITADA;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;0.52
FI;32.388.028/0001-34;;BRAM DEBENTURES INCENTIVADAS CDI FI FINANCEIRO - CI EM INFRA RF - RESP LIMITADA;2025-04-30;Derivativos;-75.18
FI;32.388.028/0001-34;;BRAM DEBENTURES INCENTIVADAS CDI FI FINANCEIRO - CI EM INFRA RF - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;1.24
FI;32.388.028/0001-34;;BRAM DEBENTURES INCENTIVADAS CDI FI FINANCEIRO - CI EM INFRA RF - RESP LIMITADA;2025-04-30;Títulos de crédito privado;89.48
FI;32.388.028/0001-34;;BRAM DEBENTURES INCENTIVADAS CDI FI FINANCEIRO - CI EM INFRA RF - RESP LIMITADA;2025-04-30;Títulos públicos federais;8.95
FI;32.388.052/0001-73;;BRADESCO FIF - CIC RF PREFIXADO LONGO - RESP LIMITADA;2025-04-30;Derivativos;64.21
FI;32.388.052/0001-73;;BRADESCO FIF - CIC RF PREFIXADO LONGO - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;13.56
FI;32.388.052/0001-73;;BRADESCO FIF - CIC RF PREFIXADO LONGO - RESP LIMITADA;2025-04-30;Títulos públicos federais;81.70
FI;32.388.055/0001-07;;BRAM FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE INVESTIMENTO RENDA FIXA SIMPLES - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;40.07
FI;32.388.055/0001-07;;BRAM FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE INVESTIMENTO RENDA FIXA SIMPLES - RESP LIMITADA;2025-04-30;Títulos públicos federais;57.39
FI;32.388.058/0001-40;;BRADESCO FIF - CIC RF SIMPLES - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;40.10
FI;32.388.058/0001-40;;BRADESCO FIF - CIC RF SIMPLES - RESP LIMITADA;2025-04-30;Títulos públicos federais;57.43
FI;32.388.077/0001-77;;BRAM CAPITAL II FIF - CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;3.37
FI;32.388.077/0001-77;;BRAM CAPITAL II FIF - CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO - RESP LIMITADA;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;31.46
FI;32.388.077/0001-77;;BRAM CAPITAL II FIF - CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;22.82
FI;32.388.077/0001-77;;BRAM CAPITAL II FIF - CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO - RESP LIMITADA;2025-04-30;Outras aplicações;1.76
FI;32.388.077/0001-77;;BRAM CAPITAL II FIF - CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO - RESP LIMITADA;2025-04-30;Títulos de crédito privado;39.71
FI;32.471.624/0001-83;;TIVIO USD SHORT FUNDO DE INVESTIMENTO FINANCEIRO - CIC CAMBIAL - RESP LIMITADA;2025-04-30;Derivativos;-99.16
FI;32.471.624/0001-83;;TIVIO USD SHORT FUNDO DE INVESTIMENTO FINANCEIRO - CIC CAMBIAL - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;10.27
FI;32.471.624/0001-83;;TIVIO USD SHORT FUNDO DE INVESTIMENTO FINANCEIRO - CIC CAMBIAL - RESP LIMITADA;2025-04-30;Títulos públicos federais;90.27
CLASSES - FIF;32.485.590/0001-86;;TIVIO PLUS FIF - CI RENDA FIXA INCENTIVADO INVESTIMENTO EM INFRAESTRUTURA - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;2.63
CLASSES - FIF;32.485.590/0001-86;;TIVIO PLUS FIF - CI RENDA FIXA INCENTIVADO INVESTIMENTO EM INFRAESTRUTURA - RESP LIMITADA;2025-04-30;Títulos de crédito privado;93.50
CLASSES - FIF;32.485.590/0001-86;;TIVIO PLUS FIF - CI RENDA FIXA INCENTIVADO INVESTIMENTO EM INFRAESTRUTURA - RESP LIMITADA;2025-04-30;Títulos públicos federais;4.28
FI;32.485.602/0001-72;;TIVIO ALOCAÇÃO USD SHORT FIF - CLASSE DE INVESTIMENTO CAMBIAL - RESP LIMITADA;2025-04-30;Derivativos;-99.34
FI;32.485.602/0001-72;;TIVIO ALOCAÇÃO USD SHORT FIF - CLASSE DE INVESTIMENTO CAMBIAL - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;10.29
FI;32.485.602/0001-72;;TIVIO ALOCAÇÃO USD SHORT FIF - CLASSE DE INVESTIMENTO CAMBIAL - RESP LIMITADA;2025-04-30;Títulos públicos federais;90.43
FI;32.655.641/0001-70;;TIVIO EQUITY LONG TERM FI FINANCEIRO - CIA - RESP LIMITADA;2025-04-30;Ações;91.54
FI;32.655.641/0001-70;;TIVIO EQUITY LONG TERM FI FINANCEIRO - CIA - RESP LIMITADA;2025-04-30;Derivativos;6.07
FI;32.655.641/0001-70;;TIVIO EQUITY LONG TERM FI FINANCEIRO - CIA - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;7.29
FI;32.704.998/0001-00;;AMW OMAHA FUNDO DE INVESTIMENTO FINANCEIRO;2025-04-30;Cotas de Fundos de Investimento 409;100.45
FI;32.704.998/0001-00;;AMW OMAHA FUNDO DE INVESTIMENTO FINANCEIRO;2025-04-30;Outras Aplicações;1.83
FI;32.710.503/0001-47;;CSHG ALLOCATION SHARP IBOVESPA ATIVO FUNDO DE INVESTIMENTO EM COTAS DE FIF AÇÕES - RESP LIMITADA;2025-04-30;Outras Cotas de Fundos de Investimento;100.04
FI;32.710.503/0001-47;;CSHG ALLOCATION SHARP IBOVESPA ATIVO FUNDO DE INVESTIMENTO EM COTAS DE FIF AÇÕES - RESP LIMITADA;2025-04-30;Outros;0.04
FI;32.742.225/0001-00;;BRADESCO PORTFÓLIO INFLAÇÃO FI FINANCEIRO - CIC RF - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;3.96
FI;32.742.225/0001-00;;BRADESCO PORTFÓLIO INFLAÇÃO FI FINANCEIRO - CIC RF - RESP LIMITADA;2025-04-30;Derivativos;0.65
FI;32.742.225/0001-00;;BRADESCO PORTFÓLIO INFLAÇÃO FI FINANCEIRO - CIC RF - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;0.95
FI;32.742.225/0001-00;;BRADESCO PORTFÓLIO INFLAÇÃO FI FINANCEIRO - CIC RF - RESP LIMITADA;2025-04-30;Títulos públicos federais;95.12
FI;32.742.493/0001-21;;KADIMA ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;96.68
FI;32.742.493/0001-21;;KADIMA ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Derivativos;0.00
FI;32.742.493/0001-21;;KADIMA ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;0.70
FI;32.742.493/0001-21;;KADIMA ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Títulos públicos federais;1.67
FI;32.742.599/0001-25;;BRAM INDEX IMA-B FI FINANCEIRO - CI RF - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;9.78
FI;32.742.599/0001-25;;BRAM INDEX IMA-B FI FINANCEIRO - CI RF - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;0.20
FI;32.742.599/0001-25;;BRAM INDEX IMA-B FI FINANCEIRO - CI RF - RESP LIMITADA;2025-04-30;Títulos públicos federais;90.08
FI;32.742.636/0001-03;;BRAM INDEX IMA-B5 FI FINANCEIRO - CI RF - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;0.13
FI;32.742.636/0001-03;;BRAM INDEX IMA-B5 FI FINANCEIRO - CI RF - RESP LIMITADA;2025-04-30;Títulos públicos federais;99.90
FI;32.742.742/0001-89;;BRADESCO FIF - CIC RENDA FIXA INFLAÇÃO CURTA - RESPONSABILIDADE LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;0.13
FI;32.742.742/0001-89;;BRADESCO FIF - CIC RENDA FIXA INFLAÇÃO CURTA - RESPONSABILIDADE LIMITADA;2025-04-30;Títulos públicos federais;99.94
FI;32.742.869/0001-06;;BRAM BOND II FI FINANCEIRO - CI RF LP - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;3.22
FI;32.742.869/0001-06;;BRAM BOND II FI FINANCEIRO - CI RF LP - RESP LIMITADA;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;12.79
FI;32.742.869/0001-06;;BRAM BOND II FI FINANCEIRO - CI RF LP - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;15.84
FI;32.742.869/0001-06;;BRAM BOND II FI FINANCEIRO - CI RF LP - RESP LIMITADA;2025-04-30;Títulos de crédito privado;8.87
FI;32.742.869/0001-06;;BRAM BOND II FI FINANCEIRO - CI RF LP - RESP LIMITADA;2025-04-30;Títulos públicos federais;59.67
