TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;ID_SUBCLASSE;DENOM_SOCIAL;DT_COMPTC;TP_ATIVO;PR_PL_ATIVO
CLASSES - FIF;30.378.646/0001-78;;BRADESCO VERDE AM 60 FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Títulos públicos federais;0.41
CLASSES - FIF;30.378.660/0001-71;;CONEXÃO VERDE AM 60 FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Cotas de fundos de investimento 409;99.99
CLASSES - FIF;30.447.352/0001-50;;BRAM INSTITUCIONAL FI FINANCEIRO - CIA - RESP LIMITADA;2025-08-31;Ações;78.92
CLASSES - FIF;30.447.352/0001-50;;BRAM INSTITUCIONAL FI FINANCEIRO - CIA - RESP LIMITADA;2025-08-31;Cotas de fundos de investimento 409;9.15
CLASSES - FIF;30.447.352/0001-50;;BRAM INSTITUCIONAL FI FINANCEIRO - CIA - RESP LIMITADA;2025-08-31;Derivativos;-1.11
CLASSES - FIF;30.447.352/0001-50;;BRAM INSTITUCIONAL FI FINANCEIRO - CIA - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;12.56
CLASSES - FIF;30.493.304/0001-07;;BAHIA AM MARAÚ S FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Derivativos;-124.60
CLASSES - FIF;30.493.304/0001-07;;BAHIA AM MARAÚ S FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Investimento no exterior;12.63
CLASSES - FIF;30.493.304/0001-07;;BAHIA AM MARAÚ S FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;-79.76
CLASSES - FIF;30.493.304/0001-07;;BAHIA AM MARAÚ S FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Títulos públicos federais;156.49
CLASSES - FIF;30.493.327/0001-03;;IBIUNA HEDGE STSF FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-08-31;Cotas de fundos de investimento 409;6.65
CLASSES - FIF;30.493.327/0001-03;;IBIUNA HEDGE STSF FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-08-31;Derivativos;1312.34
CLASSES - FIF;30.493.327/0001-03;;IBIUNA HEDGE STSF FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-08-31;Investimento no exterior;18.16
CLASSES - FIF;30.493.327/0001-03;;IBIUNA HEDGE STSF FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;103.09
CLASSES - FIF;30.493.327/0001-03;;IBIUNA HEDGE STSF FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-08-31;Títulos públicos federais;99.97
CLASSES - FIF;30.493.349/0001-73;;IBIUNA HEDGE ST ADVISORY FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Cotas de fundos de investimento 409;6.67
CLASSES - FIF;30.493.349/0001-73;;IBIUNA HEDGE ST ADVISORY FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Derivativos;1315.50
CLASSES - FIF;30.493.349/0001-73;;IBIUNA HEDGE ST ADVISORY FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Investimento no exterior;18.20
CLASSES - FIF;30.493.349/0001-73;;IBIUNA HEDGE ST ADVISORY FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;103.34
CLASSES - FIF;30.493.349/0001-73;;IBIUNA HEDGE ST ADVISORY FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Títulos públicos federais;100.21
CLASSES - FIF;30.556.797/0001-79;;PWM V FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2025-08-31;Cotas de fundos de investimento 409;98.25
CLASSES - FIF;30.556.797/0001-79;;PWM V FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;0.51
CLASSES - FIF;30.556.797/0001-79;;PWM V FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2025-08-31;Títulos públicos federais;1.27
CLASSES - FIF;30.756.847/0001-61;;CSHG VERDE 60 FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO - RESPONSABILDADE LIMITADA;2025-08-31;Cotas de Fundos de Investimento 555;99.91
CLASSES - FIF;30.756.847/0001-61;;CSHG VERDE 60 FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO - RESPONSABILDADE LIMITADA;2025-08-31;Outros;0.10
CLASSES - FIF;30.877.528/0001-04;;INTER HEDGE FIF INCENTIVADO DE INVESTIMENTO EM INFRA RENDA FIXA RESPONSABILIDADE LIMITADA;2025-08-31;Depósitos a Prazo e Outros Títulos de Instituições Financeiras;5.43
CLASSES - FIF;30.877.528/0001-04;;INTER HEDGE FIF INCENTIVADO DE INVESTIMENTO EM INFRA RENDA FIXA RESPONSABILIDADE LIMITADA;2025-08-31;Operações Compromissadas Lastreadas em Títulos Públicos Federais;9.94
CLASSES - FIF;30.877.528/0001-04;;INTER HEDGE FIF INCENTIVADO DE INVESTIMENTO EM INFRA RENDA FIXA RESPONSABILIDADE LIMITADA;2025-08-31;Títulos de Crédito Privado;84.78
CLASSES - FIF;31.031.064/0001-83;;CONEXÃO OAKTREE GLOBAL CREDIT FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-08-31;Cotas de fundos de investimento 409;99.57
CLASSES - FIF;31.031.064/0001-83;;CONEXÃO OAKTREE GLOBAL CREDIT FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;0.48
CLASSES - FIF;31.031.274/0001-71;;NEXT FIF - CIC DE AÇÕES IBOVESPA - RESP LIMITADA;2025-08-31;Ações;68.20
CLASSES - FIF;31.031.274/0001-71;;NEXT FIF - CIC DE AÇÕES IBOVESPA - RESP LIMITADA;2025-08-31;Cotas de fundos de investimento 409;30.57
CLASSES - FIF;31.031.274/0001-71;;NEXT FIF - CIC DE AÇÕES IBOVESPA - RESP LIMITADA;2025-08-31;Derivativos;1.20
CLASSES - FIF;31.031.274/0001-71;;NEXT FIF - CIC DE AÇÕES IBOVESPA - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;0.48
CLASSES - FIF;31.031.288/0001-95;;BRADESCO GLOBAL INSTITUCIONAL FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-08-31;Investimento no exterior;99.47
CLASSES - FIF;31.031.288/0001-95;;BRADESCO GLOBAL INSTITUCIONAL FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;0.15
CLASSES - FIF;31.031.288/0001-95;;BRADESCO GLOBAL INSTITUCIONAL FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-08-31;Títulos públicos federais;0.38
CLASSES - FIF;31.057.597/0001-34;;FEEDER VERDE FIF  - CLASSE DE  INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-08-31;Cotas de fundos de investimento 409;99.15
CLASSES - FIF;31.057.597/0001-34;;FEEDER VERDE FIF  - CLASSE DE  INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;0.22
CLASSES - FIF;31.057.597/0001-34;;FEEDER VERDE FIF  - CLASSE DE  INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-08-31;Títulos públicos federais;0.55
CLASSES - FIF;31.145.833/0001-74;;TREND INFLAÇÃO CURTA FUNDO DE INVESTIMENTO EM RENDA FIXA RESPONSABILIDADE LIMITADA;2025-08-31;Derivativos;-0.23
CLASSES - FIF;31.145.833/0001-74;;TREND INFLAÇÃO CURTA FUNDO DE INVESTIMENTO EM RENDA FIXA RESPONSABILIDADE LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;0.13
CLASSES - FIF;31.145.833/0001-74;;TREND INFLAÇÃO CURTA FUNDO DE INVESTIMENTO EM RENDA FIXA RESPONSABILIDADE LIMITADA;2025-08-31;Títulos públicos federais;100.20
CLASSES - FIF;31.248.238/0001-64;;SAPHIRA FIF - CI MULT CRÉDITO PRIVADO - RESP LIMITADA;2025-08-31;Ações;0.38
CLASSES - FIF;31.248.238/0001-64;;SAPHIRA FIF - CI MULT CRÉDITO PRIVADO - RESP LIMITADA;2025-08-31;Cotas de fundos de investimento 409;33.79
CLASSES - FIF;31.248.238/0001-64;;SAPHIRA FIF - CI MULT CRÉDITO PRIVADO - RESP LIMITADA;2025-08-31;Investimento no exterior;0.00
CLASSES - FIF;31.248.238/0001-64;;SAPHIRA FIF - CI MULT CRÉDITO PRIVADO - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;27.49
CLASSES - FIF;31.248.238/0001-64;;SAPHIRA FIF - CI MULT CRÉDITO PRIVADO - RESP LIMITADA;2025-08-31;Títulos públicos federais;38.87
CLASSES - FIF;31.339.342/0001-64;;SICOOB AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO;2025-08-31;Ações;88.05
CLASSES - FIF;31.339.342/0001-64;;SICOOB AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;0.85
CLASSES - FIF;31.339.342/0001-64;;SICOOB AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO;2025-08-31;Outras cotas de fundos de investimento;11.10
CLASSES - FIF;31.551.438/0001-91;;BOOT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP-RESP. LTDA;2025-08-31;Acões;0.00
CLASSES - FIF;31.551.438/0001-91;;BOOT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP-RESP. LTDA;2025-08-31;Cotas de Fundos de Investimento 555;100.00
CLASSES - FIF;31.551.438/0001-91;;BOOT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP-RESP. LTDA;2025-08-31;Depósito a prazo e outros títulos de instituições financeiras;0.00
CLASSES - FIF;31.551.438/0001-91;;BOOT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP-RESP. LTDA;2025-08-31;Operacões compromissadas lastreadas em títulos privados;0.00
CLASSES - FIF;31.551.438/0001-91;;BOOT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP-RESP. LTDA;2025-08-31;Operacões compromissadas lastreadas em títulos públicos federais;0.00
CLASSES - FIF;31.552.311/0001-97;;CSHG MASTER DIRECIONAL IMA-B 5 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-08-31;Compromissadas lastreadas em T¿los P¿blicos;1.33
CLASSES - FIF;31.552.311/0001-97;;CSHG MASTER DIRECIONAL IMA-B 5 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-08-31;Derivativos;0.00
CLASSES - FIF;31.552.311/0001-97;;CSHG MASTER DIRECIONAL IMA-B 5 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-08-31;Outros;0.01
CLASSES - FIF;31.552.311/0001-97;;CSHG MASTER DIRECIONAL IMA-B 5 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-08-31;T¿los P¿blicos Federais;98.66
CLASSES - FIF;31.552.352/0001-83;;CSHG MASTER DIRECIONAL IMA-B RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-08-31;Compromissadas lastreadas em T¿los P¿blicos;9.83
CLASSES - FIF;31.552.352/0001-83;;CSHG MASTER DIRECIONAL IMA-B RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-08-31;Derivativos;0.00
CLASSES - FIF;31.552.352/0001-83;;CSHG MASTER DIRECIONAL IMA-B RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-08-31;Outros;0.02
CLASSES - FIF;31.552.352/0001-83;;CSHG MASTER DIRECIONAL IMA-B RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-08-31;T¿los P¿blicos Federais;90.17
CLASSES - FIF;31.594.549/0001-85;;CS EVOLUTION DI PLUS PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RENDA FIXA REF - RESP LIMITADA;2025-08-31;Outras Cotas de Fundos de Investimento;100.03
CLASSES - FIF;31.594.549/0001-85;;CS EVOLUTION DI PLUS PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RENDA FIXA REF - RESP LIMITADA;2025-08-31;Outros;0.00
CLASSES - FIF;31.690.733/0001-29;;CSHG MASTER IBOVESPA PLUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-08-31;A¿s;76.21
CLASSES - FIF;31.690.733/0001-29;;CSHG MASTER IBOVESPA PLUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-08-31;Compromissadas lastreadas em T¿los P¿blicos;12.28
CLASSES - FIF;31.690.733/0001-29;;CSHG MASTER IBOVESPA PLUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-08-31;Derivativos;0.00
CLASSES - FIF;31.690.733/0001-29;;CSHG MASTER IBOVESPA PLUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-08-31;Outras Cotas de Fundos de Investimento;10.41
CLASSES - FIF;31.690.733/0001-29;;CSHG MASTER IBOVESPA PLUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-08-31;Outros;0.09
CLASSES - FIF;31.713.958/0001-53;;AXSP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP - RESP LTDA;2025-08-31;Acões;0.00
CLASSES - FIF;31.713.958/0001-53;;AXSP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP - RESP LTDA;2025-08-31;Cotas de Fundos de Investimento 555;100.00
CLASSES - FIF;31.713.958/0001-53;;AXSP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP - RESP LTDA;2025-08-31;Depósito a prazo e outros títulos de instituições financeiras;0.00
CLASSES - FIF;31.713.958/0001-53;;AXSP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP - RESP LTDA;2025-08-31;Operacões compromissadas lastreadas em títulos privados;0.00
CLASSES - FIF;31.713.958/0001-53;;AXSP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP - RESP LTDA;2025-08-31;Operacões compromissadas lastreadas em títulos públicos federais;0.00
CLASSES - FIF;31.848.238/0001-03;;ÁFIRA VALOR FUNDO DE INVESTIMENTO FINANCEIRO;2025-08-31;Ações;78.68
CLASSES - FIF;31.848.238/0001-03;;ÁFIRA VALOR FUNDO DE INVESTIMENTO FINANCEIRO;2025-08-31;Derivativos;0.19
CLASSES - FIF;31.848.238/0001-03;;ÁFIRA VALOR FUNDO DE INVESTIMENTO FINANCEIRO;2025-08-31;Operações Compromissadas Lastreadas em Títulos Públicos Federais;12.56
CLASSES - FIF;31.848.238/0001-03;;ÁFIRA VALOR FUNDO DE INVESTIMENTO FINANCEIRO;2025-08-31;Outras Aplicações;3.50
CLASSES - FIF;31.963.396/0001-04;;DEVANT MAGNA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-08-31;Derivativos;0.00
CLASSES - FIF;31.963.396/0001-04;;DEVANT MAGNA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-08-31;Operações Compromissadas Lastreadas em Títulos Públicos Federais;25.74
CLASSES - FIF;31.963.396/0001-04;;DEVANT MAGNA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-08-31;Outras Aplicações;6.76
CLASSES - FIF;31.963.396/0001-04;;DEVANT MAGNA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-08-31;Títulos de Crédito Privado;41.44
CLASSES - FIF;31.963.396/0001-04;;DEVANT MAGNA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-08-31;Títulos Públicos Federais;26.26
CLASSES - FIF;32.158.393/0001-52;;IBIUNA LONG SHORT SF FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-08-31;Ações;57.32
CLASSES - FIF;32.158.393/0001-52;;IBIUNA LONG SHORT SF FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-08-31;Cotas de fundos de investimento 409;0.46
CLASSES - FIF;32.158.393/0001-52;;IBIUNA LONG SHORT SF FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-08-31;Investimento no exterior;17.82
CLASSES - FIF;32.158.393/0001-52;;IBIUNA LONG SHORT SF FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;11.04
CLASSES - FIF;32.158.393/0001-52;;IBIUNA LONG SHORT SF FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-08-31;Títulos públicos federais;58.55
CLASSES - FIF;32.158.410/0001-51;;BRADESCO ASSET FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA REFERENCIADA DI - RESP LIMITADA;2025-08-31;Cotas de fundos de investimento 409;1.90
CLASSES - FIF;32.158.410/0001-51;;BRADESCO ASSET FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA REFERENCIADA DI - RESP LIMITADA;2025-08-31;Depósitos a prazo e outros títulos de instituições financeiras;26.94
CLASSES - FIF;32.158.410/0001-51;;BRADESCO ASSET FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA REFERENCIADA DI - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;45.08
CLASSES - FIF;32.158.410/0001-51;;BRADESCO ASSET FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA REFERENCIADA DI - RESP LIMITADA;2025-08-31;Títulos de crédito privado;11.12
CLASSES - FIF;32.158.410/0001-51;;BRADESCO ASSET FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA REFERENCIADA DI - RESP LIMITADA;2025-08-31;Títulos públicos federais;14.97
CLASSES - FIF;32.158.424/0001-75;;BRADESCO ASSET ALOCAÇÃO ARROJADA FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-08-31;Cotas de fundos de investimento 409;79.55
CLASSES - FIF;32.158.424/0001-75;;BRADESCO ASSET ALOCAÇÃO ARROJADA FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;6.46
CLASSES - FIF;32.158.424/0001-75;;BRADESCO ASSET ALOCAÇÃO ARROJADA FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-08-31;Títulos públicos federais;13.92
CLASSES - FIF;32.158.430/0001-22;;BRADESCO CENTURION DIVIDENDOS FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-08-31;Ações;95.91
CLASSES - FIF;32.158.430/0001-22;;BRADESCO CENTURION DIVIDENDOS FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-08-31;Derivativos;-0.18
CLASSES - FIF;32.158.430/0001-22;;BRADESCO CENTURION DIVIDENDOS FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;3.88
CLASSES - FIF;32.158.441/0001-02;;BRADESCO ASSET LONG ONLY FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-08-31;Ações;68.82
CLASSES - FIF;32.158.441/0001-02;;BRADESCO ASSET LONG ONLY FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-08-31;Cotas de fundos de investimento 409;23.66
CLASSES - FIF;32.158.441/0001-02;;BRADESCO ASSET LONG ONLY FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-08-31;Derivativos;-5.68
CLASSES - FIF;32.158.441/0001-02;;BRADESCO ASSET LONG ONLY FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-08-31;Investimento no exterior;0.43
CLASSES - FIF;32.158.441/0001-02;;BRADESCO ASSET LONG ONLY FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;6.41
CLASSES - FIF;32.159.627/0001-86;;VANQUISH LONG BIAS MASTER FIM;2025-08-31;Acões;91.46
CLASSES - FIF;32.159.627/0001-86;;VANQUISH LONG BIAS MASTER FIM;2025-08-31;Cotas de Fundos de Investimento 555;5.89
CLASSES - FIF;32.159.627/0001-86;;VANQUISH LONG BIAS MASTER FIM;2025-08-31;Depósito a prazo e outros títulos de instituições financeiras;1.10
CLASSES - FIF;32.159.627/0001-86;;VANQUISH LONG BIAS MASTER FIM;2025-08-31;Operacões compromissadas lastreadas em títulos privados;0.00
CLASSES - FIF;32.159.627/0001-86;;VANQUISH LONG BIAS MASTER FIM;2025-08-31;Títulos Públicos federais;1.55
CLASSES - FIF;32.240.613/0001-92;;GÁVEA MACRO BB FIF - CIC MULTIMERCADO - RESP LIMITADA;2025-08-31;Ações;4.18
CLASSES - FIF;32.240.613/0001-92;;GÁVEA MACRO BB FIF - CIC MULTIMERCADO - RESP LIMITADA;2025-08-31;Derivativos;17.29
CLASSES - FIF;32.240.613/0001-92;;GÁVEA MACRO BB FIF - CIC MULTIMERCADO - RESP LIMITADA;2025-08-31;Investimento no exterior;14.81
CLASSES - FIF;32.240.613/0001-92;;GÁVEA MACRO BB FIF - CIC MULTIMERCADO - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;17.50
CLASSES - FIF;32.240.613/0001-92;;GÁVEA MACRO BB FIF - CIC MULTIMERCADO - RESP LIMITADA;2025-08-31;Títulos públicos federais;64.74
CLASSES - FIF;32.240.637/0001-41;;GÁVEA MACRO ADVISORY FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Ações;4.18
CLASSES - FIF;32.240.637/0001-41;;GÁVEA MACRO ADVISORY FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Derivativos;17.30
CLASSES - FIF;32.240.637/0001-41;;GÁVEA MACRO ADVISORY FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Investimento no exterior;14.82
CLASSES - FIF;32.240.637/0001-41;;GÁVEA MACRO ADVISORY FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;17.51
CLASSES - FIF;32.240.637/0001-41;;GÁVEA MACRO ADVISORY FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Títulos públicos federais;64.78
CLASSES - FIF;32.273.497/0001-08;;BRAM FIF - CLASSE DE INVESTIMENTO RF REFERENCIADA DI FEDERAL III - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;31.21
CLASSES - FIF;32.273.497/0001-08;;BRAM FIF - CLASSE DE INVESTIMENTO RF REFERENCIADA DI FEDERAL III - RESP LIMITADA;2025-08-31;Títulos públicos federais;68.80
CLASSES - FIF;32.273.503/0001-27;;BRADESCO IBIUNA HEDGE STH FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-08-31;Cotas de fundos de investimento 409;100.08
CLASSES - FIF;32.273.503/0001-27;;BRADESCO IBIUNA HEDGE STH FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;0.09
CLASSES - FIF;32.273.503/0001-27;;BRADESCO IBIUNA HEDGE STH FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-08-31;Títulos públicos federais;0.23
CLASSES - FIF;32.273.507/0001-05;;BRADESCO VERDE MULTIESTRATÉGIA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Cotas de fundos de investimento 409;99.52
CLASSES - FIF;32.273.507/0001-05;;BRADESCO VERDE MULTIESTRATÉGIA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;0.14
CLASSES - FIF;32.273.507/0001-05;;BRADESCO VERDE MULTIESTRATÉGIA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Títulos públicos federais;0.36
CLASSES - FIF;32.273.514/0001-07;;BRADESCO RPS EQUITY HEDGE FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Cotas de fundos de investimento 409;98.48
CLASSES - FIF;32.273.514/0001-07;;BRADESCO RPS EQUITY HEDGE FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;0.41
CLASSES - FIF;32.273.514/0001-07;;BRADESCO RPS EQUITY HEDGE FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Títulos públicos federais;1.03
CLASSES - FIF;32.273.523/0001-06;;BRADESCO LONG BIASED APEX INFINITY FIF - CIC AÇÕES - RESPONSABILIDADE LIMITADA;2025-08-31;Cotas de fundos de investimento 409;99.64
CLASSES - FIF;32.273.523/0001-06;;BRADESCO LONG BIASED APEX INFINITY FIF - CIC AÇÕES - RESPONSABILIDADE LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;0.10
